SF	Freq	Lemma	Segmentation	Analysis
ujjad	19	ujj	ujj-ad	N.NOM-PSS2S.SG
ceruzát	10	ceruza	ceruza-t	N.SG-ACC
lábomra	1	láb	láb-om-ra	N.NOM-PSS1S-ON+ALL
megtanultad	1	megtanul	megtanul-tad	V.IND.PRS.INDF.3.SG-IND.PST.DEF.2.SG
lázát	1	lázá	lázá-t	lázá-ACC
matrica	1	matrica	matrica	N.NOM.SG
közül	1	köz	köz-ül	N.NOM-BYWAY
egére	1	ég	ég-e-re	N.SG-PSS3S-ON+ALL
láttunk	5	lát	lát-tunk	V-IND.PST.INDF.1.PL
talált	2	talál	talál-t	V-IND.PST.INDF.3.SG
palacsinta	8	palacsinta	palacsinta	N.NOM.SG
busz	13	busz	busz	N.NOM.SG
tudja	45	tud	tud-ja	V-IND.PRS.DEF.3.SG
faragó	1	farag	farag-ó	V-V.PTCP.PRS
indulás	8	indulás	indulás	N.NOM.SG
kocsin	3	kocsi	kocsi-n	N.SG-ON+ESS
adjak	14	ad	ad-jak	V-SBJV.PRS.INDF.1.SG
nyakláncod	3	nyaklánc	nyaklánc-od	N.NOM-PSS2S.SG
belebujt	1	belebu	belebu-j-t	belebu-SBJV.PRS.INDF.2.SG-ACC
hozzád	12	hozzá	hozzá-d	hozzá-PSS2S
kocsije	1	kocsi	kocsi-je	N.NOM-PSS3S
nézegeti	5	nézeget	nézeget-i	V-IND.PRS.DEF.3.SG.i
bákomán	1	bákomá	bákomá-n	bákomá-ON+ESS
alszotok	1	alszik	alsz-otok	V-IND.PRS.INDF.2.PL
beszélt	2	beszél	beszél-t	V-IND.PST.INDF.3.SG
kérjük	3	kér	kér-jük	V-IND.PRS.DEF.1.PL
boltban	9	bolt	bolt-ban	N.SG-IN+ESS
férfi	1	férfi	férfi	N.NOM.SG
hagyni	4	hagy	hagy-ni	V-NFIN
szeretnéd	13	szeret	szeret-néd	V-COND.PRS.DEF.2.SG
fizet	1	fizet	fizet	V.IND.PRS.INDF.3.SG
táncolnak	4	táncol	táncol-nak	V-IND.PRS.INDF.3.PL
találj	1	talál	talál-j	V-SBJV.PRS.INDF.2.SG
takarjátok	1	takar	takar-játok	V-IND.PRS.DEF.2.PL
megvágja	1	megvág	megvág-ja	megvág-PSS3S
eléggé	2	elég	elég-vé	N.SG-TRANS
kettőt	10	kettő	kettő-t	N.SG-ACC
buborékozik	1	buborékoz	buborékoz-ik	buborékoz-PSS3P.PL
éppen	11	épp	épp-en	épp-ON+ESS
hóembert	6	hóember	hóember-t	N.SG-ACC
köpenybe	1	köpeny	köpeny-be	N.NOM-IN+ALL
mikimet	1	m	m-ik-im-et	N.NOM-PSS3P.PL-PSS1S.PL-ACC
hátladőlünk	1	hátladől	hátladől-ünk	hátladől-PSS1P
mentautónak	1	mentau	mentau-t-ó-nak	mentau-ACC-V.PTCP.PRS-DAT
kapocs	2	kapocs	kapocs	N.NOM.SG
felet	2	fél	fél-et	N.SG-ACC
felkelnek	1	felkel	felkel-nek	V-IND.PRS.INDF.3.PL
felmászunk	1	felmászik	felmász-unk	V-IND.PRS.INDF.1.PL
huncutkodsz	4	huncu	huncu-t-k-od-sz	huncu-ACC-PL-PSS2S-IND.PRS.INDF.2.SG.asz
jópofa	1	jópofa	jópofa	ADJ.NOM.SG
füst	10	füst	füst	N.NOM.SG
választotta	2	választ	választ-otta	V-IND.PST.DEF.3.SG
fölemelsz	1	föl	föl-em-el-sz	N.NOM-PSS1S-IND.PRS.INDF.2.SG.Ol-IND.PRS.INDF.2.SG.asz
gézától	1	gézá	gézá-tól	gézá-AT+ABL
visszateszek	4	vissza	vissza-te-sz-ek	N.NOM-IND.PST.DEF.3.SG-IND.PRS.INDF.2.SG.asz-PL
meglátja	2	meglát	meglát-ja	V-IND.PRS.DEF.3.SG
kisfiának	2	kisfiá	kisfiá-nak	kisfiá-DAT
gyomrában	2	gyomor	gyomor-a-ban	N.SG-PSS3S-IN+ESS
lovacskákhoz	1	lovacská	lovacská-k-hoz	lovacská-PL-AT+ALL
kandalló	2	kandalló	kandalló	N.NOM.SG
hajhaj	1	hajh	hajh-a-j	hajh-PSS3S-SBJV.PRS.INDF.2.SG
rosszalkodtok	1	rosszal	rosszal-k-od-tok	rosszal-PL-PSS2S-PSS2P
pirosat	29	piros	piros-at	ADJ.NOM.SG-ACC
kalapod	8	kalap	kalap-od	N.NOM-PSS2S.SG
keresek	4	keres	keres-ek	V-IND.PRS.INDF.1.SG
hófehérke	2	hófehér	hófehér-k-e	ADJ.SG-PL-PSS3S
karácsony	14	karácsony	karácsony	N.NOM.SG
kangát	2	kangá	kangá-t	kangá-ACC
vezető	7	vezető	vezető	N.NOM.SG
alján	2	alj	alj-a-n	N.SG-PSS3S-ON+ESS
saláta	7	saláta	saláta	N.NOM.SG
gyujtsam	3	gyujts	gyujts-am	gyujts-PSS1S.SG
lázas	6	lázas	lázas	N.NOM.SG
látlak	4	lát	lát-lak	V-IND.PRS.LGSPEC1.1.SG
kiszoritani	2	kiszor	kiszor-i-t-ani	kiszor-PSS3S.PL-ACC-NFIN
várost	3	város	város-t	N.SG-ACC
ananászhoz	1	ananász	ananász-hoz	N.SG-AT+ALL
kérjed	1	kér	kér-jed	V.IND.PRS.INDF.3.SG-SBJV.PRS.DEF.2.SG
hajszál	1	hajszál	hajszál	N.NOM.SG
belerakod	3	beler	beler-ak-od	beler-PL-PSS2S
számolunk	9	számol	számol-unk	V-IND.PRS.INDF.1.PL
megpofozta	1	megpofoz	megpofoz-ta	megpofoz-IND.PST.DEF.3.SG
kapta	13	kap	kap-ta	V-IND.PST.DEF.3.SG
becsavarni	3	becsavar	becsavar-ni	becsavar-NFIN
lovaim	1	ló	ló-aim	N.NOM-PSS1S.PL
tálaltál	2	tálal	tálal-tál	V-IND.PST.INDF.2.SG
mesélünk	1	mesél	mesél-ünk	mesél-PSS1P
házba	19	ház	ház-ba	N.SG-IN+ALL
zsebedben	5	zseb	zseb-ed-ben	N.NOM-PSS2S-IN+ESS
napra	3	nap	nap-ra	N.SG-ON+ALL
talpadba	1	talpa	talpa-d-ba	N.SG-PSS2S-IN+ALL
kanalazd	1	kanalaz	kanalaz-d	kanalaz-PSS2S
megtörölgetni	2	megtörölg	megtörölg-et-ni	megtörölg-ACC-NFIN
várja	14	vár	vár-ja	V-IND.PRS.DEF.3.SG
leverni	1	lever	lever-ni	V-NFIN
csiaáljak	1	csiaál	csiaál-jak	csiaál-SBJV.PRS.INDF.1.SG
haragud	1	haragu	haragu-d	haragu-PSS2S
ajtója	4	ajtó	ajtó-ja	N.NOM-PSS3S.SG
ütője	1	ütő	ütő-je	N.NOM-PSS3S.SG
táncoltam	1	táncol	táncol-tam	V-IND.PST.INDF.1.SG
miklóskám	1	miklóská	miklóská-m	miklóská-PSS1S
autódat	2	autó	autó-d-at	N.NOM-PSS2S-ACC
csokoládé	4	csokoládé	csokoládé	N.NOM.SG
majommal	3	majom	majom-val	N.SG-INST
jegesmaci	2	jegesmac	jegesmac-i	jegesmac-PSS3S.PL
jajajajajajaj	1	jaj	jaj-a-ja-ja-ja-ja-j	N.NOM-PSS3S-PSS3S-PSS3S-PSS3S-PSS3S-SBJV.PRS.INDF.2.SG
hó	74	hó	hó	N.NOM.SG
főzök	1	főz	főz-ök	V-IND.PRS.INDF.1.SG
adod	50	ad	ad-od	V-IND.PRS.DEF.2.SG
levegzni	1	levegz	levegz-ni	levegz-NFIN
héja	15	héj	héj-a	N.NOM-PSS3S.SG
sakkozik	2	sakkoz	sakkoz-ik	sakkoz-PSS3P.PL
aljára	1	alj	alj-a-ra	N.SG-PSS3S-ON+ALL
kisülte	2	kis	kis-ül-te	ADJ.NOM.SG-BYWAY-IND.PST.DEF.3.SG
húzod	1	húz	húz-od	V-IND.PRS.DEF.2.SG
becsucsok	1	becsucs	becsucs-ok	becsucs-PL
aszta	1	asz	asz-ta	N.NOM-IND.PST.DEF.3.SG
készítünk	6	készít	készít-ünk	V-IND.PRS.INDF.1.PL
manókám	3	manóká	manóká-m	manóká-PSS1S
meggondolta	1	meggondol	meggondol-ta	V-IND.PST.DEF.3.SG
találtunk	3	talál	talál-tunk	V-IND.PST.INDF.1.PL
kávédat	2	kávé	kávé-d-at	N.NOM-PSS2S-ACC
megkeverted	1	megkever	megkever-ted	megkever-IND.PST.DEF.2.SG
tyúkoknak	1	tyúk	tyúk-ok-nak	N-PL-DAT.SG
lázod	1	láz	láz-od	N.NOM-PSS2S
patkánnyal	1	patkány	patkány-val	N.SG-INST
puff	25	puff	puff	N.NOM.SG
barbit	3	barbi	barbi-t	N.SG-ACC
megennei	1	meg	meg-en-n-ei	meg-ON+ESS-ON+ESS-PSS3S.PL
nagyszoba	1	nagyszo	nagyszo-ba	nagyszo-IN+ALL
sári	7	sár	sár-i	N.NOM-PSS3S.PL
hagyhatod	2	hagy	hagy-hat-od	V.IND.PRS.INDF.3.SG-POT-PSS2S
észrevette	1	észrevesz	észrevesz-tte	V-IND.PST.DEF.3.SG
érjen	1	ér	ér-jen	V-SBJV.PRS.INDF.3.SG
rosszalkodást	1	rosszal	rosszal-k-od-ás-t	rosszal-PL-PSS2S-V.MSDR-ACC
nyakod	1	nyak	nyak-od	N.NOM-PSS2S
kérhetünk	1	kérh	kérh-e-tünk	kérh-PSS3S-IND.PST.INDF.1.PL
vécészoba	1	vécészo	vécészo-ba	vécészo-IN+ALL
mozogni	3	mozog	mozog-ni	V-NFIN
kerül	4	kerül	kerül	V.IND.PRS.INDF.3.SG
macimat	1	maci	maci-m-at	N.NOM-PSS1S-ACC
szalvétát	3	szalvéta	szalvéta-t	N.SG-ACC
ülésben	3	ülés	ülés-ben	N.SG-IN+ESS
apucim	1	apuc	apuc-im	apuc-PSS1S.PL
csokija	1	csoki	csoki-ja	N.NOM-PSS3S.SG
szatyrot	1	szatyor	szatyor-ot	N.SG-ACC
kedve	1	kedv	kedv-e	N.NOM-PSS3S.SG
kenőcs	4	kenőcs	kenőcs	N.NOM.SG
narancslét	7	narancsl	narancsl-é-t	narancsl-PSS4S-ACC
padba	1	pad	pad-ba	N.SG-IN+ALL
nézzek	10	néz	néz-jek	V-SBJV.PRS.INDF.1.SG
ugrott	1	ugrik	ugr-ott	V-IND.PST.INDF.3.SG
bácsin	1	bácsi	bácsi-n	N.SG-ON+ESS
bohócé	1	bohóc	bohóc-é	N.SG-PSS4S
egészet	21	egész	egész-et	N.SG-ACC
gyertyák	1	gyertya	gyertya-k	N.NOM-PL
szakította	1	szakít	szakít-otta	V-IND.PST.DEF.3.SG
fölkel	6	föl	föl-k-el	N.NOM-PL-IND.PRS.INDF.2.SG.Ol
indulj	1	indul	indul-j	V-SBJV.PRS.INDF.2.SG
kisbabát	5	kisbaba	kisbaba-t	N.SG-ACC
beszélgetni	2	beszélget	beszélget-ni	V-NFIN
elpusztult	1	elpusztul	elpusztul-t	V-IND.PST.INDF.3.SG
beszélünk	1	beszél	beszél-ünk	V-IND.PRS.INDF.1.PL
fogtok	5	fog	fog-tok	V-IND.PRS.INDF.2.PL
szadista	1	szadista	szadista	N.NOM.SG
eszünk	21	eszünk	eszünk	N.NOM.SG
emeljelek	3	emel	emel-jelek	V-SBJV.PRS.LGSPEC1.1.SG
ebédelnek	4	ebédel	ebédel-nek	V-IND.PRS.INDF.3.PL
július	1	július	július	N.NOM.SG
olvassunk	7	olvas	olvas-junk	V-SBJV.PRS.INDF.1.PL
vendég	4	vendég	vendég	N.NOM.SG
lépjünk	1	lép	lép-jünk	V-SBJV.PRS.INDF.1.PL
borsó	23	borsó	borsó	N.NOM.SG
befejezi	1	befejez	befejez-i	V-IND.PRS.DEF.3.SG.i
elmennénk	1	elme	elme-n-nénk	N.NOM-ON+ESS-COND.PRS.DEF.1.PL
száz	3	száz	száz	N.NOM.SG
barackot	13	barack	barack-ot	N.SG-ACC
nyerge	1	nyereg	nyereg-e	N.NOM-PSS3S.SG
asztalról	8	asztal	asztal-ról	N.SG-ON+ABL
meghaltam	6	meghal	meghal-tam	V-IND.PST.INDF.1.SG
mikikém	38	m	m-ik-ik-é-m	N.NOM-PSS3P.PL-PSS3P.PL-PSS4S-PSS1S
hintázunk	5	hintáz	hintáz-unk	hintáz-PSS1P
remélem	1	remél	remél-em	V-IND.PRS.DEF.1.SG
térem	1	tér	tér-em	V.IND.PRS.INDF.3.SG-PSS1S
autónak	4	autó	autó-nak	N.SG-DAT.SG
szád	13	száj	száj-d	N.NOM-PSS2S.SG
boldog	16	boldog	boldog	ADJ.NOM.SG
megütötted	1	megüt	megüt-ötted	V-IND.PST.DEF.2.SG
évám	1	éva	éva-m	N.NOM-PSS1S.SG
kenguruk	2	kenguru	kenguru-k	N.NOM-PL
összevissza	2	összevissza	összevissza	ADJ.NOM.SG
apucival	3	apuc	apuc-i-val	apuc-PSS3S.PL-INST
írni	11	ír	ír-ni	V-NFIN
fogta	2	fog	fog-ta	V-IND.PST.DEF.3.SG
melyik	137	mely	mely-ik	mely-PSS3P.PL
pohárból	11	pohár	pohár-ból	N.SG-IN+ABL
elmesélted	1	elmesél	elmesél-ted	elmesél-IND.PST.DEF.2.SG
megrágtad	2	megrág	megrág-tad	megrág-IND.PST.DEF.2.SG
ének	7	ének	ének	N.NOM.SG
papucs	45	papucs	papucs	N.NOM.SG
húzzam	2	húz	húz-jam	V-SBJV.PRS.DEF.1.SG
alvótársad	1	alvótárs	alvótárs-ad	alvótárs-PSS2S.SG
paplan	5	paplan	paplan	N.NOM.SG
törülje	1	tör	tör-ül-je	V.IND.PRS.INDF.3.SG-BYWAY-PSS3S
asz	5	asz	asz	N.NOM.SG
hallottád	1	hallottá	hallottá-d	hallottá-PSS2S
fölvette	4	fölv	fölv-ette	fölv-IND.PST.DEF.3.SG
józsikám	1	józsiká	józsiká-m	józsiká-PSS1S
igazam	1	igaz	igaz-am	N.NOM-PSS1S.SG
kelék	1	kel	kel-é-k	V.IND.PRS.INDF.3.SG-PSS4S-PL
repülőgépet	2	repülőgép	repülőgép-et	N.SG-ACC
pocakjában	1	pocakjá	pocakjá-ban	pocakjá-IN+ESS
halcska	3	halcs	halcs-k-a	halcs-PL-PSS3S
mennek	106	megy	megy-nek	V-IND.PRS.INDF.3.PL
petinek	1	peti	peti-nek	N.SG-DAT.SG
motolja	2	m	m-ot-ol-ja	N.NOM-ACC-IND.PRS.INDF.2.SG.Ol-PSS3S
ujjára	3	ujjá	ujjá-ra	ujjá-ON+ALL
partra	2	part	part-ra	N.SG-ON+ALL
hozzátok	6	hoz	hoz-játok	V-IND.PRS.DEF.2.PL
szeretnee	1	szeret	szeret-ne-e	V.IND.PRS.INDF.3.SG-COND.PRS.INDF.3.SG-PSS3S
poharakat	3	pohar	pohar-ak-at	pohar-PL-ACC
melléfeküdjön	1	melléfekü	melléfekü-d-jön	melléfekü-PSS2S-SBJV.PRS.INDF.3.SG
macit	40	maci	maci-t	N.SG-ACC
jajajajajajajjajajaj	1	jaj	jaj-a-ja-ja-ja-ja-j-ja-ja-ja-j	N.NOM-PSS3S-PSS3S-PSS3S-PSS3S-PSS3S-SBJV.PRS.INDF.2.SG-PSS3S-PSS3S-PSS3S-SBJV.PRS.INDF.2.SG
tojást	13	tojás	tojás-t	N.SG-ACC
gazdim	1	gaz	gaz-d-im	ADJ.SG-PSS2S-PSS1S.PL
nyakadba	2	nyaka	nyaka-d-ba	N.SG-PSS2S-IN+ALL
vittél	1	visz	visz-ttél	V-IND.PST.INDF.2.SG
babának	55	baba	baba-nak	N.SG-DAT.SG
labdának	1	labda	labda-nak	N.SG-DAT.SG
meghalsz	3	meghal	meghal-sz	V-IND.PRS.INDF.2.SG.asz
pipi	6	pip	pip-i	pip-PSS3S.PL
gyümölcslevet	1	gyümölcslé	gyümölcslé-et	N.SG-ACC
helyett	1	hely	hely-ett	N.NOM-V.PTCP.PST
szemedbe	8	szeme	szeme-d-be	N.SG-PSS2S-IN+ALL
keresztül	2	kereszt	kereszt-ül	N.NOM-BYWAY
tél	3	tél	tél	N.NOM.SG
fiókját	1	fiókjá	fiókjá-t	fiókjá-ACC
ágyat	4	ágy	ágy-at	N.SG-ACC
huncutok	1	huncu	huncu-tok	huncu-PSS2P
motorról	1	motor	motor-ról	N.SG-ON+ABL
elvigyem	2	elvigy	elvigy-em	elvigy-PSS1S
megtörölni	1	megtör	megtör-öl-ni	megtör-IND.PRS.INDF.2.SG.Ol-NFIN
krumplival	1	krumpli	krumpli-val	N.SG-INST
pumuklim	1	pumukl	pumukl-im	pumukl-PSS1S.PL
betörőnek	1	betörő	betörő-nek	N.SG-DAT.SG
mesélek	4	mes	mes-é-lek	mes-PSS4S-IND.PRS.LGSPEC1.1.SG
perecet	1	perec	perec-et	N.SG-ACC
nyúlni	2	nyúl	nyúl-ni	V-NFIN
csibéje	1	csibe	csibe-je	N.NOM-PSS3S.SG
éles	3	éles	éles	ADJ.NOM.SG
becsuktam	2	becsuk	becsuk-tam	V-IND.PST.INDF.1.SG
pénztárgép	1	pénztárgép	pénztárgép	N.NOM.SG
faluban	2	falu	falu-ban	N.SG-IN+ESS
reszelsz	1	reszel	reszel-sz	V-IND.PRS.INDF.2.SG.asz
kalácsot	6	kalács	kalács-ot	N.SG-ACC
hagyta	2	hagy	hagy-ta	V-IND.PST.DEF.3.SG
örülni	4	örül	örül-ni	V-NFIN
pingpongütője	1	pingpongü	pingpongü-t-ő-je	pingpongü-ACC-V.PTCP.PRS-PSS3S
mászi	2	mász	mász-i	mász-PSS3S.PL
eleged	1	elég	elég-ed	N.NOM-PSS2S.SG
soron	1	sor	sor-on	N.SG-ON+ESS
fekszünk	1	fekszik	feksz-ünk	V-IND.PRS.INDF.1.PL
kettesben	1	kettes	kettes-ben	N.SG-IN+ESS
megettem	6	meg	meg-ettem	meg-IND.PST.DEF.1.SG
táncol	12	táncol	táncol	V.IND.PRS.INDF.3.SG
cicának	4	cica	cica-nak	N.SG-DAT.SG
szerv	3	szerv	szerv	N.NOM.SG
jót	14	jó	jó-t	N.SG-ACC
titi	2	ti	ti-t-i	N.NOM-ACC-PSS3S.PL
fölhúzom	2	fölhúz	fölhúz-om	fölhúz-PSS1S
hozzányúltál	1	hozzányúl	hozzányúl-tál	hozzányúl-IND.PST.INDF.2.SG
anita	1	anita	anita	N.NOM.SG
aludjatok	1	alszik	alud-jatok	V-SBJV.PRS.INDF.2.PL
leveszlek	1	levesz	levesz-lek	V-IND.PRS.LGSPEC1.1.SG
kutya	162	kutya	kutya	N.NOM.SG
belerajzolni	1	belerajz	belerajz-ol-ni	belerajz-IND.PRS.INDF.2.SG.Ol-NFIN
ruhagyárból	1	ruhagyár	ruhagyár-ból	ruhagyár-IN+ABL
váltani	2	vált	vált-ani	V-NFIN
dörög	2	dörög	dörög	V.IND.PRS.INDF.3.SG
adhatsz	1	ad	ad-hat-sz	V.IND.PRS.INDF.3.SG-POT-IND.PRS.INDF.2.SG.asz
tálalva	1	tálal	tálal-va	V-V.CVB
lábadnak	1	láb	láb-ad-nak	N.SG-PSS2S-DAT.SG
megöleli	2	megöl	megöl-el-i	V.IND.PRS.INDF.3.SG-IND.PRS.INDF.2.SG.Ol-PSS3S.PL
soropó	1	sorop	sorop-ó	sorop-V.PTCP.PRS
hazasiet	1	hazas	hazas-i-et	hazas-PSS3S.PL-ACC
gyermekem	2	gyer	gyer-m-ek-em	gyer-PSS1S-PL-PSS1S
kancsó	2	kancsó	kancsó	N.NOM.SG
kaptak	2	kap	kap-tak	V-IND.PST.INDF.3.PL
teszem	46	tesz	tesz-em	V-IND.PRS.DEF.1.SG
ördöghegyen	2	ördöghegy	ördöghegy-en	ördöghegy-ON+ESS
arcodhoz	1	arc	arc-od-hoz	N.NOM-PSS2S-AT+ALL
álmotokat	1	ál	ál-m-otok-at	ADJ.SG-PSS1S-PSS2P-ACC
helyemröl	2	helyemr	helyemr-öl	helyemr-IND.PRS.INDF.2.SG.Ol
függ	1	függ	függ	V.IND.PRS.INDF.3.SG
énekeljünk	3	énekel	énekel-jünk	V-SBJV.PRS.INDF.1.PL
pónilovat	1	póniló	póniló-at	N.SG-ACC
lógni	1	lóg	lóg-ni	V-NFIN
lábosokat	1	lábos	lábos-ok-at	lábos-PL-ACC
fektessek	1	fektet	fektet-jek	V-SBJV.PRS.INDF.1.SG
másról	1	más	más-ról	ADJ.NOM.SG-ON+ABL
hazatelefonálok	1	hazatelefo	hazatelefo-nál-ok	hazatelefo-AT+ESS-PL
les	2	les	les	N.NOM.SG
fájni	14	fáj	fáj-ni	V-NFIN
törölgesd	1	törölges	törölges-d	törölges-PSS2S
teacskát	2	teacská	teacská-t	teacská-ACC
nyelv	2	nyelv	nyelv	N.NOM.SG
elfelejted	1	elfelejt	elfelejt-ed	V-IND.PRS.DEF.2.SG
izgatja	1	izgat	izgat-ja	V-IND.PRS.DEF.3.SG
innivalót	5	innivaló	innivaló-t	N.SG-ACC
lyukat	6	lyuk	lyuk-at	N.SG-ACC
énekórával	1	énekórá	énekórá-val	énekórá-INST
tekerő	1	teker	teker-ő	V-V.PTCP.PRS
lőrinckém	5	lőrinc	lőrinc-k-é-m	lőrinc-PL-PSS4S-PSS1S
lepihensz	1	lepih	lepih-en-sz	lepih-ON+ESS-IND.PRS.INDF.2.SG.asz
kártyázzunk	2	kártyázik	kártyáz-junk	V-SBJV.PRS.INDF.1.PL
akartok	1	akar	akar-tok	V-IND.PRS.INDF.2.PL
kisangyalom	1	kisangyal	kisangyal-om	kisangyal-PSS1S
megvédhetjük	1	megvéd	megvéd-het-jük	V.IND.PRS.INDF.3.SG-POT-PSS3P
szösz	1	szösz	szösz	N.NOM.SG
leszedjük	3	leszed	leszed-jük	V-IND.PRS.DEF.1.PL
hétfön	1	hétf	hétf-ön	hétf-ON+ESS
mókussal	1	mókus	mókus-val	N.SG-INST
korty	3	korty	korty	N.NOM.SG
övé	12	övé	övé	N.NOM.SG
gyurmázunk	1	gyurmáz	gyurmáz-unk	gyurmáz-PSS1P
levente	2	leve	leve-n-te	N.SG-ON+ESS-IND.PST.DEF.3.SG
előtte	1	elő	elő-tte	N.NOM-IND.PST.DEF.3.SG
apart	1	apar	apar-t	apar-ACC
köteni	3	köt	köt-eni	V.IND.PRS.INDF.3.SG-NFIN
háziasszony	2	háziasszony	háziasszony	N.NOM.SG
gyógyulni	1	gyógyul	gyógyul-ni	V-NFIN
kösd	5	köt	köt-d	V-SBJV.PRS.DEF.2.SG
gyulára	1	gyulá	gyulá-ra	gyulá-ON+ALL
megkérdezhetem	2	megkérdezh	megkérdezh-e-tem	megkérdezh-PSS3S-IND.PST.DEF.1.SG
hölgynek	1	hölgy	hölgy-nek	N.SG-DAT.SG
jelent	4	jelen	jelen-t	N.SG-ACC
kezdhetjük	1	kezd	kezd-het-jük	V.IND.PRS.INDF.3.SG-POT-PSS3P
szórtál	1	szór	szór-tál	V-IND.PST.INDF.2.SG
szemén	2	szem	szem-e-n	N.SG-PSS3S-ON+ESS
mosogatok	5	mosogat	mosogat-ok	V-IND.PRS.INDF.1.SG
viselkedjetek	4	viselkedik	viselked-jetek	V-SBJV.PRS.INDF.2.PL
ebédet	30	ebéd	ebéd-et	N.SG-ACC
tartót	1	tartó	tartó-t	N.SG-ACC
megcsiklandozni	1	megcsiklandoz	megcsiklandoz-ni	megcsiklandoz-NFIN
öltözködni	1	öltöz	öltöz-k-öd-ni	öltöz-PL-IND.PRS.DEF.2.SG-NFIN
csontot	1	csont	csont-ot	N.SG-ACC
tört	3	tört	tört	N.NOM.SG
picikre	1	pici	pici-k-re	ADJ.SG-PL-ON+ALL
házi	6	házi	házi	N.NOM.SG
alá	13	alá	alá	N.NOM.SG
firkáld	1	firkál	firkál-d	V-SBJV.PRS.DEF.2.SG
lepottyant	1	lepotty	lepotty-a-n-t	lepotty-PSS3S-ON+ESS-ACC
lép	4	lép	lép	N.NOM.SG
teszed	19	tesz	tesz-ed	V-IND.PRS.DEF.2.SG
gumikerék	1	gumiker	gumiker-é-k	gumiker-PSS4S-PL
látjátok	1	lát	lát-játok	V-IND.PRS.DEF.2.PL
megpusziljam	4	megpuszil	megpuszil-jam	megpuszil-SBJV.PRS.DEF.1.SG
néz	36	néz	néz	V.IND.PRS.INDF.3.SG
hörcsögnek	1	hörcsög	hörcsög-nek	N.SG-DAT.SG
érdekesek	1	érdekes	érdekes-ek	ADJ.NOM-PL
pukkanástól	1	p	p-uk-k-a-n-ás-tól	N.NOM-PSS3P-PL-PSS3S-ON+ESS-V.MSDR-AT+ABL
hozzatok	3	hoz	hoz-jatok	V-SBJV.PRS.INDF.2.PL
megfogja	5	megfog	megfog-ja	V-IND.PRS.DEF.3.SG
rácsosba	1	rácsos	rácsos-ba	rácsos-IN+ALL
megfázik	2	megfáz	megfáz-ik	megfáz-PSS3P.PL
ág	2	ág	ág	N.NOM.SG
köszönjük	5	köszön	köszön-jük	V-IND.PRS.DEF.1.PL
száll	5	száll	száll	V.IND.PRS.INDF.3.SG
gabival	1	gabi	gabi-val	N.SG-INST
borzasztó	6	borzaszt	borzaszt-ó	V-V.PTCP.PRS
lespriccel	2	lespricc	lespricc-el	lespricc-IND.PRS.INDF.2.SG.Ol
levegeöztesd	1	levegeöztes	levegeöztes-d	levegeöztes-PSS2S
bajusz	3	bajusz	bajusz	N.NOM.SG
papsi	1	paps	paps-i	paps-PSS3S.PL
megsül	1	megs	megs-ül	megs-BYWAY
kezdött	1	kezd	kezd-ött	V.IND.PRS.INDF.3.SG-V.PTCP.PST
keressük	30	keres	keres-jük	V-IND.PRS.DEF.1.PL
kivéve	1	kivesz	kivesz-ve	V-V.CVB
foglalkozás	1	foglalkozás	foglalkozás	N.NOM.SG
másszon	10	mászik	mász-jon	V-SBJV.PRS.INDF.3.SG
szemecskédre	1	szemecs	szemecs-k-é-d-re	szemecs-PL-PSS4S-PSS2S-ON+ALL
egyszerre	11	egyszer	egyszer-re	egyszer-ON+ALL
sétálnim	1	sétál	sétál-n-im	V.IND.PRS.INDF.3.SG-ON+ESS-PSS1S.PL
elájultam	7	elájul	elájul-tam	V-IND.PST.INDF.1.SG
zsebibabát	4	zsebibabá	zsebibabá-t	zsebibabá-ACC
paci	12	paci	paci	N.NOM.SG
előszörmondjuk	1	először	először-m-on-d-juk	először-PSS1S-ON+ESS-PSS2S-PSS3P
dere	30	dér	dér-e	N.NOM-PSS3S.SG
szennyest	1	szennyes	szennyes-t	N.SG-ACC
megcsinálsz	1	megcsinál	megcsinál-sz	V-IND.PRS.INDF.2.SG.asz
segítsd	3	segít	segít-d	V-SBJV.PRS.DEF.2.SG
ráncigálta	1	ráncigál	ráncigál-ta	ráncigál-IND.PST.DEF.3.SG
hozzáért	1	hozzá	hozzá-ért	hozzá-PRP
tévét	11	tévé	tévé-t	N.SG-ACC
mentőautó	1	mentőautó	mentőautó	N.NOM.SG
postában	1	posta	posta-ban	N.SG-IN+ESS
énekeljetek	2	énekel	énekel-jetek	V-SBJV.PRS.INDF.2.PL
laksz	14	lakik	lak-sz	V-IND.PRS.INDF.2.SG.asz
pörkölt	5	pörkölt	pörkölt	N.NOM.SG
mosnom	2	mos	mos-nom	V-NFIN.1.SG
tantón	2	tan	tan-t-ó-n	N.NOM-ACC-V.PTCP.PRS-ON+ESS
dobjuk	4	dob	dob-juk	N.NOM-PSS3P.SG
sebesült	2	sebes	sebes-ül-t	ADJ.NOM.SG-BYWAY-ACC
dó	2	dó	dó	N.NOM.SG
írod	1	ír	ír-od	N.NOM-PSS2S.SG
feketét	45	fekete	fekete-t	N.SG-ACC
dobod	3	dobod	dobod	N.NOM.SG
oroszlánnak	2	oroszlán	oroszlán-nak	N.SG-DAT.SG
sörénye	3	sörény	sörény-e	N.NOM-PSS3S.SG
fonva	1	fon	fon-va	V-V.CVB
