Word,Frequency
ketrecbe,1
szamarat,1
adtunk,3
zsömle,2
Anita,1
rádfröcsköl,1
butázik,1
fölállhatsz,1
magot,3
falatokat,1
megfújom,3
ráüljünk,1
igyálj,1
megkóstolhatod,1
olvadni,1
tojáska,1
ingecske,1
beleittál,1
poharamba,1
poharad,1
halacskásból,1
halacskából,1
ikresből,1
ittad,1
Zitáé,2
betonkeverős,1
amire,1
mutatsz,1
labdás,1
ráülünk,2
nyomta,1
Zsófit,1
zötyögsz,1
zötyösz,1
párokat,4
teknőcnek,1
megkapom,1
teknőc,1
odarepült,1
megpróbáljunk,1
párossal,1
gyümölcsöknek,1
gyümölcsnek,1
banánnak,1
emellé,1
citrom,2
meggy,6
rakhatod,2
iderakom,1
párt,1
szőlőke,1
gránátalma,4
ringló,1
gondolj,2
ugyanilyen,1
függönytől,1
tulajdonképpen,1
hozzányúltál,1
leraktad,1
vonatba,2
összeépítsem,1
összeépítem,1
összekapcsolom,1
függönyre,1
fűtőtest,1
Budához,1
Skodához,1
szárít,1
szára,3
cseresznyének,1
tüpp,1
csukk,1
apárját,1
dinnyének,1
játszod,1
párkereső,1
föladod,1
amelyiket,1
bence,1
kapálsz,1
törökmehemedet,1
mehemed,5
számlálgatja,1
hányfélék,1
tehenek,2
háromféle,1
tarkát,1
felrúgták,1
elénekelted,1
forr,1
kulacs,4
összemaszatoljál,1
megeheted,2
értettem,3
maszatod,1
lemosojoto,1
kutyit,1
megdobni,1
zseblámpa,1
írsz,1
kiló,2
őszibarackot,1
sárgabarackot,1
kijó,1
sárgabajack,1
mikrobuszt,1
mikekisfiast,1
csomagold,1
megtöltöttük,1
hörcsögöt,1
vehetsz,1
szoktuk,1
felírom,1
Laciéktól,1
olcsó,2
Tóth,1
Laciektól,1
Laciék,1
készítenek,1
olcsón,1
Balatonedericsen,1
Laciékhoz,1
kérjél,1
tőlük,1
soron,1
dezodort,1
hónaljamat,1
ledobtam,1
kérhetek,1
fürdőruhát,1
halai,1
egereim,1
alakú,1
vigyél,1
csillagokat,1
csillagos,1
eget,1
pejsze,2
bírtál,1
ájjaton,1
kixxx,1
fánkot,4
lekvárral,1
lekvárembert,4
porcukorral,2
megszórva,2
fánk,2
pofánk,1
lekvárember,1
intezd,1
negyed,1
Levicikém,1
túrósbatyut,1
írd,1
túrósbatyű,1
túrós,1
túrósbatyu,1
hűtőt,2
írogatok,1
égvehagyom,1
lekapcsolod,1
felkapcsolhatod,1
Mikié,6
mondjak,2
Lőrincé,4
mondjam,1
beszéltük,1
neeem,2
jaaa,1
lelőni,3
puskál,1
megigazítom,1
tölténytáskádat,1
pénztárcát,1
szörnyű,1
megszületett,1
gonoszak,1
eljátszod,1
éllatokat,1
lelövöd,3
kecskéket,2
kiket,1
butáskodik,1
megfő,1
levesben,1
puhára,1
fő,1
fűrésze,1
fűrészel,1
fűrészeli,1
fűrészelni,1
csavart,1
elfűrészelni,1
főzzek,3
katonának,3
főzök,1
kisgyerekeket,1
tigrist,1
elfűrészeld,1
becsípni,1
csípi,1
Skodát,5
bábel,9
mikicinek,6
bábelt,2
lehamiztad,1
ruhádat,1
letörölöm,1
ábel,3
bőbelű,2
bekapott,4
borjat,2
ökröt,2
apart,1
varjú,9
álldiga,4
várdiga,4
járdiga,4
tánciga,4
mintsem,4
sejehuja,2
tak,3
tikitiki,1
felszaladt,1
bamm,2
kisegérke,1
tehénkém,1
cifra,1
kabátkát,1
gallérja,1
ezüst,1
csatja,1
mélyén,2
mely,1
elrejt,1
borókaág,1
ág,2
tágas,1
hintadal,1
tánci,1
roka,1
gyűjti,4
szúnyog,4
kévét,4
köti,4
hányja,3
szekérre,2
mén,3
szekér,3
kiszedjük,1
fenekedből,1
kútágasat,1
kútját,1
bekpta,1
kaszást,1
pereuttyát,1
mélyént,1
énekelje,1
csalogány,2
dalát,2
szívedbe,1
zengi,1
bánatát,1
eljön,1
repülőgépet,2
adogassad,1
segítenék,1
dobozokat,2
csomag,1
elrakod,2
leviéknél,2
rálépsz,1
játékosok,1
bedugod,2
óha,1
madzagot,1
rászorult,1
vesszőcskét,10
aranyosan,1
biztosan,2
popó,2
mikicivel,1
fektetjük,1
fenekében,1
dunába,2
tutátutá,1
rugdossuk,1
szokot,1
ahaha,1
rugdosunk,1
tentézni,1
bagyon,1
fájjon,2
kivisszük,1
lerakom,1
cipője,1
orsié,1
levicié,1
mikicié,3
motorkát,1
laci,2
paninta,2
fütyikéd,1
megsimogassam,1
kobakodhoz,1
eldől,1
sétán,1
toltunk,1
tamáskával,1
adrienn,3
inde,1
tolta,1
tamáskát,1
csücsült,1
simogattál,1
tamás,2
megsimogattad,1
vettünk,5
fütyi,1
mikicikének,1
fütyikéje,1
megfújjam,3
fújjam,2
fújom,1
felfújjuk,1
lufit,1
ciki,2
mici,1
megsimogassalak,1
megfújtuk,2
fütyikéjét,1
állát,1
játsszuk,3
piszét,2
pisze,2
simogassad,1
fek,1
rózsaszínt,1
ajtaját,5
lukon,1
ujjacskádat,1
nyitod,1
becsukhatod,1
kinyissa,1
cumira,1
kidobtad,3
elvigyem,2
kapjam,1
bekaptam,1
meséltünk,1
sín,8
sínen,4
hegyen,4
völgyön,1
lovas,1
felszántja,1
lubickolnak,1
múú,1
mező,1
tájon,1
mani,1
pestre,5
balra,2
kisfiacskám,1
hmmmm,1
hamhamhamhamham,1
bumbumok,1
modoj,1
gyulára,1
nagymamamáékhoz,1
almádiba,1
mamáékhoz,1
mozdonnyal,1
kidobta,1
anyucira,2
modjuk,1
levineksem,1
leeresztjük,1
reluxát,1
képes,1
füzetben,1
Gyulán,1
Sanyika,3
Sanyikán,2
lovacskán,1
komoly,2
gazda,1
lovacskának,1
lovacskád,3
istállóban,1
földi,1
szedret,1
gazdinak,2
lovacskája,1
édi,1
istálló,1
lovaidat,1
utcába,2
Orsival,2
átengedni,1
fogjatok,1
lovacskákhoz,1
négykézláb,3
átmenneke,1
gazdi,10
aranyosom,1
gazdim,1
beszélgetek,1
focinak,1
fussál,2
utánad,1
kikanyarodik,1
bú,1
dazdi,1
Orsiékat,1
rózsafül,2
hagyjátok,1
átmentek,1
kívánjuk,1
napod,1
balna,1
sálga,1
futok,1
marha,1
barackot,13
körüli,1
Balatonederics,1
he,2
beborogatom,2
bevizezzük,1
viszünk,1
tálat,2
kapaszkodósba,1
kapaszkodós,1
tápátápá,1
kii,1
kerestek,1
krétát,1
elvitték,2
ledobjuk,1
lepattogzik,1
zománc,1
leszed,1
ehessen,1
leszakítottad,1
érett,2
aaah,1
imbolygok,1
jaaaj,2
leesek,2
elkapsz,1
ezekről,1
barackfákról,1
alacsonyak,1
Leviék,2
meghúzzuk,1
ágat,1
viheted,1
tizennyolc,2
berakhatod,2
elbírod,1
fizessek,1
fizet,1
barackért,1
dolgozzak,1
kiborul,3
olvasson,1
töpsi,1
zsőttet,1
pénztárosnéninek,1
pénztáros,11
zörögjél,2
ajajajajaj,1
választottam,1
puhát,2
egyszerűbb,1
hipp,3
fölnyitni,1
kisfiának,2
borogatva,1
miot,1
verte,1
anyukájától,1
beborogatta,1
borogatta,1
zsebkendővel,1
csípd,1
kincsei,2
szúrni,3
valahonnan,1
leszedte,1
letörte,1
törted,1
tengerész,1
matróz,1
bácsikra,1
bekapcsoltuk,1
mutatjuk,2
paula,3
bóbita,7
álmost,1
bóbi,4
ámos,3
zúgó,2
robogás,2
falun,2
ördöghegyen,2
zim,4
zum,4
alagút,2
masina,2
lovacskák,1
szánkót,1
szánkó,1
felültek,1
levikém,1
rét,1
szánkóra,1
felnőttek,1
mondanak,1
csipcsirip,1
tojásból,1
kikeltvár,1
galagonya,9
őszi,3
izzik,4
zúg,2
tüske,2
reszket,2
magában,2
mondtátok,1
angyalok,1
békahadak,1
fuvoláznak,1
sáskahadak,1
hegedülnek,1
szárnyat,2
ígér,4
monitort,1
kepernyőt,1
0nem,1
röpteti,1
kikacagja,1
elpihen,1
levélen,1
őrzi,2
álmát,1
szunnyad,1
sűrüjében,1
leventének,1
p,1
paripám,9
csodaszép,3
pejkó,3
idelép,3
odalép,3
hejhó,3
vizen,4
vágtat,3
ígérsz,3
százat,3
ballag,3
odanéz,6
valahány,3
sejhaj,6
valóba,4
Tiszába,2
szeri,2
száma,2
vadonba,2
kivirít,2
keményrekerekre,1
bolond,2
fonóba,2
csijjag,3
keményre,1
kerekre,1
megépítjük,2
autópályát,1
kakaska,1
felment,1
szemétdomb,1
felállt,1
szerte,1
szanaszét,1
világba,1
haragosi,4
dong,4
diridongó,4
leröpül,1
xxxfut,1
retyerutya,2
lerepül,1
levágjuk,5
tündéri,3
szösz,1
kisujja,1
ujjacskája,1
nagyujja,1
nagyujjáról,1
körmöcskét,1
lőrincnek,1
pályáját,1
összeállítjuk,1
gyönyörűkacskaringós,1
berakhatjuk,1
kanyarogni,1
kanyarog,3
hosszabbra,1
kanyarodik,4
úgyni,2
szemüveget,2
ámost,1
meséltük,1
mesélnénk,1
beszélgetnénk,1
tejjel,1
kulcsa,3
felhő,1
esőfelhő,1
villám,1
báránynál,1
esernyő,3
esőne,2
nemenjél,1
pályával,1
közlekedési,1
bácsitelefonálhat,1
szerelőkért,1
odarakhatjuk,2
pályához,2
hívhatja,1
szerelő,1
azautó,1
rakhatsz,1
odarakhatod,2
pocika,1
szúrós,6
dolgok,2
körömreszelő,1
iderajzolt,1
nyakú,2
rojtos,1
megyunk,1
összehajtogatjuk,1
dehúznak,1
kagylot,2
élő,1
Bendegúznak,4
ajándéka,1
busznak,1
igazan,2
Bendegúz,3
Mikim,2
hintás,1
összetekered,1
pfú,1
távcső,1
Mikircó,1
csónakáztál,2
csónakhoz,1
kacsákkal,1
vízből,1
levéllel,1
szomorkodtál,1
szempilla,1
hajszál,1
hétfő,1
kedd,1
szerda,1
csütörtök,1
Andriska,1
Luci,1
Bari,1
megköszöntsék,1
dwejeket,1
névnapja,1
tekerjük,1
0vagy,2
könyved,1
vadállatokról,2
nőstény,1
oroszlány,1
krokodolok,1
pupu,3
púpja,2
zsírral,1
zsír,2
púpjában,1
zsírt,1
zebra,2
jegesmackó,1
ravaszul,1
majmocskák,1
irinkó,2
pirinkó,2
sziklán,1
ping,1
amelyiknek,1
őzike,2
szep,1
pofája,1
mosómaci,1
ormányos,1
lepedőt,1
pokrócot,1
kaphatsz,1
lábamra,3
anyurcónak,1
betakarjalak,1
kobakod,1
kenyértől,1
kobakkám,1
hülyézni,1
barmozni,1
zárja,1
Levike,1
lábnyom,1
orrból,1
párnyékot,1
kutyusosat,1
duci,1
egereset,1
senkit,1
megsimogatni,1
kezünkkel,1
buszon,1
állatoknak,1
perecet,1
elefánthoz,1
képest,1
megsimogathassuk,1
gondozója,1
simogathatja,1
gondozza,1
simogathatom,1
megharapna,1
fidej,1
jány,2
vad,3
jovacska,2
jönne,1
jovacskákat,1
lovacskákat,1
lovakat,1
akiket,1
ismerünk,1
megsimogat,1
Leijlát,1
vicces,1
lónak,2
fölülhetünk,1
Függönyre,1
Függönyös,1
leesünk,1
nyerge,1
kantár,1
Doboz,1
dobostorta,1
frappáns,1
Dobostorta,1
betakar,1
felkapcsolom,1
féljen,1
beszélnek,2
Orsó,1
vécében,2
megütötted,1
szemétládába,1
pociját,1
pocikáját,1
álmodj,1
szépeket,1
meghallgassuk,1
felébredsz,1
meghallgathatod,2
szeretned,1
barom,3
valakire,2
alvót,1
integetek,1
integetni,1
fenekes,4
engedelmes,1
idefeküdtek,1
melle,1
ezé,1
Orsitól,1
kérhetünk,1
babaruhái,1
adhatna,1
babaruhát,1
öltöztetni,1
Orsitóol,1
fiúruhát,1
csodálatosan,1
Rákos,1
partjára,1
Város,1
Ligetbe,1
november,1
huszonegy,1
kezdhetjük,1
kapcsoljam,1
bekapcsolta,1
ólomkatonának,1
csákó,2
ólomkatonákat,1
szemén,2
sorakoznak,1
ólomkatonák,1
kisfiúé,1
születésnapjára,1
katonával,4
számoljuk,3
táncosnő,1
úszkálnak,1
hattyúk,1
hattyú,2
ugrott,1
dobozból,1
ördögfiók,2
holdacska,3
csillog,1
főzőkanál,2
rakják,1
hajóba,1
rakták,1
hajóban,1
cövek,1
csákója,1
Lulunak,1
patkánnyal,1
patkány,6
patkánynak,2
bajsza,3
útlevele,1
útlevéllel,1
megveszi,1
megsütik,1
fölvágják,1
megtalálják,1
kisfiúnak,1
ölömbe,1
Mikimet,1
bekentük,1
meszzire,1
cumiért,1
idebújtál,1
cumihoz,2
elérni,1
elérte,1
cumikázol,1
vesszőcsket,2
csücsüljél,1
kukkot,2
buj,2
miközben,1
dugja,1
lábomra,1
rányomtad,2
szem,1
rajzooljunk,1
írjon,1
Skoda,1
kerekét,1
iderajzoljuk,2
vezesse,1
hogi,1
fért,2
gyerekülésben,1
vezeted,1
ülésben,3
foltos,1
lábai,1
elefant,1
ormányával,2
pereccel,1
zzsss,1
felszívja,1
sühhh,1
sörényes,1
rámondjuk,1
február,1
tizennegyedikén,1
Mátra,1
Mátrából,1
taknyosom,1
mértük,2
lázát,1
hónaljadban,1
felvegye,1
tenyerünkben,1
magasról,1
szedjem,1
szakértő,1
ügyben,1
zsiráfok,2
lefektetted,1
dobozon,1
ugrálunk,1
megigazítjuk,2
állatkertet,1
bobó,2
becsurrant,1
nyuszikvannak,1
megölel,1
bendőd,1
hamizni,1
kifli,2
fogás,11
idehozta,1
hhmm,1
bocit,1
elküldjem,1
semmikor,1
pipibí,6
macikák,3
sétából,1
fogásnak,1
Július,1
Cézár,1
kutyusokkal,1
kutyusok,1
gazdájuk,10
legyene,1
szarvacskája,1
elpakolunk,1
lépjünk,1
legügyesebb,1
fütyid,1
nej,1
jáááj,1
szőnyegre,1
aszámba,1
bumbumod,1
rácsosban,1
berakunk,1
mosóport,2
rongyot,1
bedobhatod,2
mosóporral,1
kapcsolgatni,1
mosószert,2
önteni,2
ürese,1
elindítjuk,1
mosógépet,2
beindítottuk,1
falba,4
0mondd,1
szánkóztál,1
fába,1
bokojnál,1
március,1
butaságot,1
gyurmázhatsze,1
gyurmázhatsz,1
ladbát,1
sodorni,1
pö,1
zsöld,1
azs,1
kajikája,1
alap,2
fehél,1
pöttyök,1
pakolod,1
mosthadd,1
elkezdett,1
Lincinek,1
dörömböl,2
fölvett,1
magától,1
hazahozhatod,2
hazahozta,1
nénózó,1
nénója,1
apocskákat,1
kiborítod,1
gránátalmát,1
meghoztad,1
megmodjam,1
kivitte,2
barátját,1
beugranak,1
hogynem,1
egerek,5
görkorcsolya,2
korcsolyáztál,1
csipp,3
kedvelik,1
egereket,4
kidobják,2
kanna,2
teáskanna,1
dobják,2
csúnyák,1
összerágnak,1
összerágják,1
luguruljon,1
jaaaaj,1
mással,1
mitépítettetek,1
lapocskákat,1
jhuj,1
hrrrrr,1
felveszed,1
sétáltunk,1
egérféle,1
virágosváza,1
váza,1
fényképezd,2
fényképezzél,1
lefényképezted,2
zoknidba,1
masszírozza,1
rádadom,1
krémmel,3
békaláb,2
fölveszünk,1
Indihez,1
fogta,1
nyuszidat,1
lefeküdtek,1
lefényképezed,1
lerakta,1
nadrágodat,1
elefántosat,1
izzadni,1
izzadság,1
sétára,1
pirosban,1
Indiékhez,1
legfölül,1
mellény,1
pisivel,1
harapd,1
puszilnod,2
pelenkában,1
irinyó,1
behozod,2
kacsának,1
vehetjük,1
hörcsög,2
pörgött,4
szélsebesen,1
hörcsögnek,1
üvöltsetek,1
0már,1
ajtócska,1
csavarogsz,1
énekelte,2
leraktuk,1
vilmát,2
elemért,1
elemér,1
kecskét,2
rozmár,5
rezsőt,1
bulldog,6
boldogot,1
csikmik,1
fülbevalóját,1
vesztek,1
pénzetek,1
rezső,3
hányan,1
négyen,1
megkérte,1
nyomni,3
belenyomtad,1
csúnyaság,1
odavalo,1
réseibe,1
vezetője,2
réseiből,1
nwem,1
benyomta,1
cserfesem,1
apóka,9
ültetett,1
biztatgatta,1
nőjj,2
növekedjél,1
édesre,1
kövérre,1
aszongya,1
nőtt,1
köver,1
cibálta,1
ráncigálta,1
mozdult,3
hívta,6
anyókát,6
ööö,1
apókát,2
húzták,10
ráncigálták,4
aszt,1
unokáját,1
unoka,5
Bogárkát,3
Bogárka,4
unokát,3
tarka,3
rántottak,1
engedett,1
kifordult,1
földből,2
alattot,1
malomba,2
malomban,2
szitál,2
rostál,2
vág,2
tekenőbe,2
tölti,2
dagaszt,2
kemencébe,2
kisülte,2
cipó,4
cipót,2
csipegeti,3
morzsát,3
szedi,4
tyúkocskát,1
rajzolták,1
csőrével,1
hangyának,1
belerajzolni,1
rajzoltak,1
tyúkot,1
lássad,1
varjak,1
búzát,1
lekaszálja,1
kasza,1
dagasztja,1
macskák,1
olvassa,1
venhárom,1
lőtted,1
Velencei,5
vize,1
belepottyantál,1
pottyantál,1
Barbit,2
Barbi,1
kettesben,1
fogócskásat,1
kapj,1
lövöd,1
rádütött,1
hónod,1
csapod,1
pizzát,2
pizzában,1
sonk,1
kój,1
kólát,3
pinc,2
pincér,5
mesélhetek,2
ugyanúgy,1
beszélgessetek,2
foglalkozzál,2
maghaltam,1
lődözni,2
egyikünk,1
lelövi,1
esteleg,1
házikóval,2
egyetlenem,1
zsetre,1
figura,1
tokjuk,1
Puskás,1
Csibet,2
Tipi,3
Topi,2
ajja,5
hoj,1
jaksz,1
Jéggyáj,1
nájam,1
jakik,1
lakom,1
Tomival,1
meghívunk,1
vendégségbe,1
csugó,1
nevezsünk,1
evezel,1
kedve,1
lőjjél,1
szejetnék,1
vajakivel,1
házasat,2
lődözöl,2
olvastok,1
túlságosan,1
Top,1
házikósat,1
vendégeset,1
kezd,1
figyellek,1
rendezzük,1
játszhatsz,1
bajátom,1
könyvecskében,1
érdekesek,1
dzsuuuu,1
dzsu,1
tesója,1
luha,2
ruhagyárból,1
testvérei,1
óvodából,1
hazaérünk,1
micsodája,1
latája,2
elmesélted,1
kérdezgesd,1
ajszik,1
vásá,1
okosan,1
sivesen,3
sütnék,1
hod,1
jumbó,1
gyújtnak,1
fölkváshat,1
kicsöpög,1
süveg,1
szönyeg,1
tisztító,1
söplü,1
partfis,1
portörlő,2
bútorokról,1
fagyisat,1
szoktatok,2
fajta,1
tollsöprű,1
locsolókanna,1
kenyeres,1
kosájt,1
sótartót,1
szalvétát,1
lapozzunk,1
hányva,1
össz,1
összehánytak,1
kupacban,1
rendetséget,1
dominó,1
építőkocka,1
rak,2
idepakolja,1
pakolja,1
polcla,1
polc,1
vonatosdit,1
mosako,1
mosakodik,1
megigazítja,1
szápen,1
lendbe,1
jakja,1
cipőjét,1
ruháit,2
leveszi,1
elolvastátok,1
0meg,1
oldalnak,1
meghallgathatjátok,1
könyvemből,1
kistyúk,1
kiscsibe,1
taraja,3
far,1
tyúknak,1
belenyomja,1
kacsába,1
volte,1
fogócskázni,1
ropogtatta,1
húsvétra,1
kinder,2
tojásban,1
koronás,1
elhajlította,1
geyszel,1
egyszel,1
akaljuk,1
megbeszélni,1
beültünk,1
ve,1
kivek,1
Levival,1
ért,3
süllyedtél,1
homokózónál,1
kisfiúla,1
láment,1
megpróbálta,1
tudott,2
hordja,2
levágott,1
gallyakat,1
ágakat,1
tlaktol,1
hátulsó,1
nekiütközött,1
fükön,1
ülön,1
másika,1
fükkön,1
énekeltük,2
festményt,1
szülinapot,4
kívánni,1
vittél,1
ajándékba,1
festettél,3
festünk,1
lapra,1
sárkányt,1
kívánsz,1
foci,1
focipályát,1
létla,1
fölülnek,1
megnyomnak,1
fölbillen,1
szánt,1
Volkswagen,1
nyitott,3
beülnek,1
béemvé,1
versenyautója,1
versenyautókat,1
zörögnek,1
épes,1
lendezzük,1
rendezzétek,1
tlaktolt,1
versenyautódnak,1
bácsid,2
autódat,2
verszenyző,1
tűzoltóautóval,1
magyalok,1
németek,1
magyalokból,1
ko,1
kalamboztak,2
mentőt,1
alagutat,1
kiért,1
mentő,1
kalamboloztak,1
fölállította,2
ugratott,1
gatyában,1
odarakom,1
pumuklim,1
megigazítottad,1
építettünk,1
mutattál,1
sziku,1
darabokkal,1
folytatódhat,1
falnak,1
eldűltek,1
szétvágod,1
beszédét,1
mérlegre,1
mutatott,1
meggondolta,1
duplójátékot,1
építést,1
csúzdát,2
felépítjük,1
odaadtad,1
alapra,1
tuktuktuktuktuktuktuk,1
tuktuk,1
elengedi,1
sütty,1
csúzdára,1
bódog,2
karcsi,1
máté,1
teri,1
oszkár,1
debúba,1
eduárd,1
kornél,1
malvin,2
integetett,1
röfröfröf,1
üdvözöllek,1
elviszünk,1
fektette,1
lefektette,2
megvane,1
azokhoz,1
foghatod,1
kacsojad,1
zacskóban,1
nyitogatód,1
szárnya,1
jujujujujuj,1
nemnem,1
gyertyánál,1
visszaakasztjuk,1
akasszuk,4
ötödikén,1
összegyűrődik,1
osszegyűrődik,1
összegyűrted,1
böfiztél,1
Vinciét,3
fölakasztottuk,2
felakasztottuk,1
falra,1
felakasszuk,1
lemászhatsz,1
tolnak,1
Almádiba,1
csúszik,1
kivettük,1
bumbust,1
tapsolni,2
pesust,1
bilikómra,3
ráülhetünk,2
elszaladsz,1
elénekelheted,1
énekeled,1
csipke,1
hadihajónak,1
kisangyalom,1
feljebb,1
tűzték,1
szalagja,1
kesztyűd,1
őfensége,2
Smogyi,1
hóban,3
valószínű,1
kendős,1
hóba,1
csizmája,1
bundája,1
vastag,1
szőr,1
pulcsi,2
kutyi,1
puci,1
affekta,2
Berci,2
milyenek,1
havasok,1
hókis,1
csinálnia,1
vezetőnek,1
ayutóval,1
söpörni,1
hótól,1
tisztítani,1
álltál,1
felálltál,2
söpör,2
söpri,2
tisztít,1
tisztítja,2
kilásson,1
legyenek,1
havasak,1
ablakok,1
letisztította,1
lesöpörték,1
elindultak,1
indult,2
pogácsát,1
hógolyóba,1
kanálba,2
hazahozott,1
szedted,1
hógolyóval,1
hógolyót,3
elolvad,1
lavorban,1
széttrancsírozod,1
hógolyóhoz,1
odatoljuk,1
ingedet,1
megvarrni,6
megragasztani,3
tűt,1
cérnát,2
fene,1
szoktad,1
átkapcsolni,1
egérrel,1
szakította,1
ráülhetsz,2
tű,24
Levié,2
tűk,8
megszúrja,3
karodra,1
rátekerni,1
matrica,1
ruhákra,1
egered,1
megvarrjuk,1
ingecskét,1
melyi,1
iszonyúan,1
fájna,1
megszúrná,1
icipicit,2
szúrjon,1
kupak,1
tető,3
csavard,2
kihullanak,1
kérded,1
másikra,1
dobozkára,1
megtalálome,1
tűket,3
hanyagoljuk,1
izgatnak,1
izgatja,1
üvegre,1
problémát,1
drapp,1
világosbarna,1
hullanak,1
megszúrni,1
kita,1
varródobozra,1
tűvel,1
cérnával,1
mijével,1
zajzojával,1
zojzolával,1
motorról,1
törtent,1
leesetél,1
gyógyította,4
tuktukkal,3
padról,1
összevarrta,1
