SF	Freq	Lemma	Analysis	Segmentation
puha	1	puha	ADJ.NOM.SG	puha
puhát	1	puha	ADJ.SG-ACC	puha-t
együnk	2	egy	N.NOM-PSS1P.SG	egy-ünk
pénztáros	1	pénztáros	N.NOM.SG	pénztáros
borogatva	1	borogat	V-V.CVB	borogat-va
beverte	1	bever	V-IND.PST.DEF.3.SG	bever-te
becsípte	2	becsíp	V-IND.PST.DEF.3.SG	becsíp-te
zsebkendő	1	zsebkendő	N.NOM.SG	zsebkendő
ója	2	ó	V-IND.PRS.DEF.3.SG	ó-ja
ója	2	ó	V-SBJV.PRS.DEF.3.SG	ó-ja
hajóba	1	hajó	N.SG-IN+ALL	hajó-ba
vezeti	2	vezet	V-IND.PRS.DEF.3.SG	vezet-i
százat	1	száz	N.SG-ACC	száz-at
száz	1	száz	N.NOM.SG	száz
körme	1	kör	N.SG-NOM.PSS1S-PSS3S	kör-öm-e
körme	1	köröm	N.NOM-PSS3S.SG	köröm-e
kanyar	3	kanyar	N.NOM.SG	kanyar
kéz	1	kéz	N.NOM.SG	kéz
piac	1	piac	N.NOM.SG	piac
dugjak	1	dug	V-SBJV.PRS.INDF.1.SG	dug-jak
kagylót	1	kagyló	N.SG-ACC	kagyló-t
előt	1	elő	N.SG-ACC	elő-t
babája	1	baba	N.NOM-PSS3S.SG	baba-ja
kenőcsöt	1	kenőcs	N.SG-ACC	kenőcs-öt
zsebkendőt	1	zsebkendő	N.SG-ACC	zsebkendő-t
csinálta	1	csinál	V-IND.PST.DEF.3.SG	csinál-ta
vezető	1	vezető	N.NOM.SG	vezető
vezető	1	vezet	V-V.PTCP.PRS	vezet-ő
vezető	1	vezető	ADJ.NOM.SG	vezető
jegyen	1	jegy	N.SG-ON+ESS	jegy-en
távcső	1	távcső	N.NOM.SG	távcső
vízből	1	víz	N.SG-IN+ABL	víz-ből
bedobtam	1	bedob	V-IND.PST.INDF.1.SG	bedob-tam
bedobtam	1	bedob	V-IND.PST.DEF.1.SG	bedob-tam
videót	1	videó	N.SG-ACC	videó-t
hallgassa	1	hallgat	V-SBJV.PRS.DEF.3.SG	hallgat-ja
zebra	1	zebra	N.NOM.SG	zebra
majmok	1	majom	N.NOM-PL	majom-ok
őzike	1	őzike	N.NOM.SG	őzike
pofája	1	pofa	N.NOM-PSS3S.SG	pofa-ja
maradj	1	marad	V-SBJV.PRS.INDF.2.SG	marad-j
fejem	1	fej	N.NOM-PSS1S.SG	fej-em
fejem	1	fejem	N.NOM.SG	fejem
fejem	1	fej	V-IND.PRS.DEF.1.SG	fej-em
kenyértől	1	kenyér	N.SG-AT+ABL	kenyér-től
bajom	6	baj	N.NOM-PSS1S.SG	baj-om
bajom	6	bajom	N.NOM.SG	bajom
tartja	1	tart	V-IND.PRS.DEF.3.SG	tart-ja
zsebkendőn	3	zsebkendő	N.SG-ON+ESS	zsebkendő-n
simogassam	1	simogat	V-SBJV.PRS.DEF.1.SG	simogat-jam
hívják	2	hív	V-IND.PRS.DEF.3.PL	hív-ják
hívják	2	hív	V-SBJV.PRS.DEF.3.PL	hív-ják
vicces	1	vicces	ADJ.NOM.SG	vicces
neve	1	név	N.NOM-PSS3S.SG	név-e
neve	1	neve	N.NOM.SG	neve
kapaszkodni	1	kapaszkodik	V-NFIN	kapaszkodik-ni
simogatni	1	simogat	V-NFIN	simogat-ni
beszélnek	1	beszél	V-IND.PRS.INDF.3.PL	beszél-nek
babával	1	baba	N.SG-INST	baba-val
babával	1	baba	ADJ.SG-INST	baba-val
becsukja	1	becsuk	V-IND.PRS.DEF.3.SG	becsuk-ja
becsukja	1	becsuk	V-SBJV.PRS.DEF.3.SG	becsuk-ja
építeni	1	épít	V-NFIN	épít-eni
nyaka	3	nyak	N.NOM-PSS3S.SG	nyak-a
nyaka	3	nyaka	N.NOM.SG	nyaka
hattyúk	1	hattyú	N.NOM-PL	hattyú-k
fiók	1	fiók	N.NOM.SG	fiók
katonával	1	katona	N.SG-INST	katona-val
égen	1	ég	N.SG-ON+ESS	ég-en
főzőkanál	1	főzőkanál	N.NOM.SG	főzőkanál
bajsza	2	bajusz	N.NOM-PSS3S.SG	bajusz-a
ebadta	1	ebadta	ADJ.NOM.SG	ebadta
hajóval	1	hajó	N.SG-INST	hajó-val
hajak	1	haj	N.NOM-PL	haj-ak
ölbe	1	öl	N.SG-IN+ALL	öl-be
bekente	1	beken	V-IND.PST.DEF.3.SG	beken-te
cumihoz	1	cumi	N.SG-AT+ALL	cumi-hoz
bevettem	1	bevesz	V-IND.PST.INDF.1.SG	bevesz-ttem
bevettem	1	bevesz	V-IND.PST.DEF.1.SG	bevesz-ttem
basa	2	basa	N.NOM.SG	basa
ülésbe	1	ülés	N.SG-IN+ALL	ülés-be
ótt	1	ó	V-IND.PST.INDF.3.SG	ó-tt
ótt	1	ó	V-V.PTCP.PST	ó-tt
bekapcsoltad	2	bekapcsol	V-IND.PST.DEF.2.SG	bekapcsol-tad
vajon	1	vaj	N.SG-ON+ESS	vaj-on
hallgattuk	1	hallgat	V-IND.PST.DEF.1.PL	hallgat-tuk
zenét	1	zene	N.SG-ACC	zene-t
második	6	második	N.NOM.SG	második
fogást	2	fogás	N.SG-ACC	fogás-t
készíted	1	készít	V-IND.PRS.DEF.2.SG	készít-ed
figyelsz	1	figyel	V-IND.PRS.INDF.2.SG	figyel-sz
bugyija	1	bugyi	N.NOM-PSS3S.SG	bugyi-ja
figyelünk	1	figyel	V-IND.PRS.INDF.1.PL	figyel-ünk
elmentünk	1	elment	V-IND.PRS.INDF.1.PL	elment-ünk
fogás	4	fogás	N.NOM.SG	fogás
fogás	4	fog	V-V.MSDR	fog-ás
nézett	1	néz	V-IND.PST.INDF.3.SG	néz-ett
nézett	1	néz	V-V.PTCP.PST	néz-ett
gazdájuk	1	gazda	N.NOM-PSS3P.SG	gazda-juk
pisit	1	pisi	N.SG-ACC	pisi-t
szájba	1	száj	N.SG-IN+ALL	száj-ba
bedobom	1	bedob	V-IND.PRS.DEF.1.SG	bedob-om
szomszédba	1	szomszéd	N.SG-IN+ALL	szomszéd-ba
szomszédba	1	szomszéd	ADJ.SG-IN+ALL	szomszéd-ba
fajba	1	faj	N.SG-IN+ALL	faj-ba
okosabb	1	okos	ADJ.NOM.SG-CMPR	okos-abb
óvodában	1	óvoda	N.SG-IN+ESS	óvoda-ban
cső	1	cső	N.NOM.SG	cső
házban	3	ház	N.SG-IN+ESS	ház-ban
fejet	1	fej	N.SG-ACC	fej-et
jeget	1	jég	N.SG-ACC	jég-et
hörcsög	1	hörcsög	N.NOM.SG	hörcsög
csúnyák	1	csúnya	ADJ.NOM-PL	csúnya-k
fürdőkád	1	fürdőkád	N.NOM.SG	fürdőkád
fényképezzek	2	fényképez	V-SBJV.PRS.INDF.1.SG	fényképez-jek
lámával	2	láma	N.SG-INST	láma-val
szokta	1	szokik	V-IND.PST.DEF.3.SG	szokik-ta
fényképezem	1	fényképez	V-IND.PRS.DEF.1.SG	fényképez-em
elveszett	1	elvész	V-IND.PST.INDF.3.SG	elvész-ett
elveszett	1	elvész	V-V.PTCP.PST	elvész-ett
elveszett	1	elveszik	V-IND.PST.INDF.3.SG	elveszik-ett
elveszett	1	elveszik	V-V.PTCP.PST	elveszik-ett
megfogta	1	megfog	V-IND.PST.DEF.3.SG	megfog-ta
vesszük	1	vesz	V-IND.PRS.DEF.1.PL	vesz-jük
vesszük	1	veszt	V-SBJV.PRS.DEF.1.PL	veszt-jük
újat	1	új	ADJ.SG-ACC	új-at
kacsának	1	kacs	N.SG-PSS3S-DAT	kacs-a-nak
kacsának	1	kacsa	N.SG-DAT	kacsa-nak
képzed	1	képez	V-IND.PRS.DEF.2.SG	képez-ed
postás	1	postás	N.NOM.SG	postás
tő	1	tő	N.NOM.SG	tő
buldog	1	buldog	N.NOM.SG	buldog
csúnyaság	1	csúnyaság	N.NOM.SG	csúnyaság
kijöttél	1	kijön	V-IND.PST.INDF.2.SG	kijön-ttél
kel	1	kel	N.NOM.SG	kel
kel	1	kel	V.IND.PRS.INDF.3.SG	kel
nyomni	1	nyom	V-NFIN	nyom-ni
fék	1	fék	N.NOM.SG	fék
varjú	2	varjú	N.NOM.SG	varjú
iszonyú	1	iszonyú	ADJ.NOM.SG	iszonyú
mozdult	3	mozdul	V-IND.PST.INDF.3.SG	mozdul-t
mozdult	3	mozdul	V-V.PTCP.PST	mozdul-t
anyó	3	anyó	N.NOM.SG	anyó
macskát	1	macska	N.SG-ACC	macska-t
anyókát	1	anyóka	N.SG-ACC	anyóka-t
hányja	1	hány	V-IND.PRS.DEF.3.SG	hány-ja
hányja	1	hány	V-SBJV.PRS.DEF.3.SG	hány-ja
mén	1	mén	N.NOM.SG	mén
nézeget	1	nézeget	V.IND.PRS.INDF.3.SG	nézeget
siető	1	siet	V-V.PTCP.PRS	siet-ő
fogytam	2	fogy	V-IND.PST.INDF.1.SG	fogy-tam
Barbit	1	Barbi	N.SG-ACC	Barbi-t
szaladunk	2	szalad	V-IND.PRS.INDF.1.PL	szalad-unk
étteremben	1	étterem	N.SG-IN+ESS	étterem-ben
gomba	1	gomba	N.NOM.SG	gomba
sonka	1	sonka	N.NOM.SG	sonka
pincér	1	pincér	N.NOM.SG	pincér
hajjá	1	haj	N.SG-TRANS	haj-vá
meghalsz	2	meghal	V-IND.PRS.INDF.2.SG	meghal-sz
puskád	1	puska	N.NOM-PSS2S.SG	puska-d
féken	1	fék	N.SG-ON+ESS	fék-en
óvodából	2	óvoda	N.SG-IN+ABL	óvoda-ból
főz	1	főz	V.IND.PRS.INDF.3.SG	főz
táj	1	táj	N.NOM.SG	táj
boltban	1	bolt	N.SG-IN+ESS	bolt-ban
szerelt	1	szerel	V-IND.PST.INDF.3.SG	szerel-t
szerelt	1	szerel	V-V.PTCP.PST	szerel-t
szívesen	2	szíves	ADJ.SG-ON+ESS	szíves-en
gyújtok	1	gyújt	V-IND.PRS.INDF.1.SG	gyújt-ok
tüzet	1	tűz	N.SG-ACC	tűz-et
fölülni	1	fölül	V-NFIN	fölül-ni
teáskannát	1	teáskanna	N.SG-ACC	teáskanna-t
megfogja	1	megfog	V-IND.PRS.DEF.3.SG	megfog-ja
megfogja	1	megfog	V-SBJV.PRS.DEF.3.SG	megfog-ja
polc	2	polc	N.NOM.SG	polc
kockából	1	kocka	N.SG-IN+ABL	kocka-ból
betegyük	1	betesz	V-SBJV.PRS.DEF.1.PL	betesz-jük
tyúk	2	tyúk	N.NOM.SG	tyúk
csibe	2	csi	N.SG-IN+ALL	csi-be
csibe	2	csibe	N.NOM.SG	csibe
tóban	2	tó	N.SG-IN+ESS	tó-ban
káposztát	1	káposzta	N.SG-ACC	káposzta-t
tojásban	1	tojás	N.SG-IN+ESS	tojás-ban
teknős	1	teknős	N.NOM.SG	teknős
teknős	1	teknős	ADJ.NOM.SG	teknős
homokozónál	1	homokozó	N.SG-AT+ESS	homokozó-nál
festőt	1	festő	N.SG-ACC	festő-t
kívánok	1	kíván	V-IND.PRS.INDF.1.SG	kíván-ok
focija	1	foci	N.NOM-PSS3S.SG	foci-ja
fok	1	fok	N.NOM.SG	fok
isibe	1	isi	N.SG-IN+ALL	isi-be
éljen	1	él	V-SBJV.PRS.INDF.3.SG	él-jen
lépcsőt	1	lépcső	N.SG-ACC	lépcső-t
kicsivel	1	kicsi	ADJ.SG-INST	kicsi-vel
lépcső	1	lépcső	N.NOM.SG	lépcső
vizében	1	víz	N.SG-PSS3S-IN+ESS	víz-e-ben
vizében	1	vize	N.SG-IN+ESS	vize-ben
csipke	2	csipke	N.NOM.SG	csipke
hóban	1	hó	N.SG-IN+ESS	hó-ban
kendő	1	kendő	N.NOM.SG	kendő
pulcsi	2	pulcsi	N.NOM.SG	pulcsi
Berci	1	Berci	N.NOM.SG	Berci
havasok	1	havas	N.NOM-PL	havas-ok
hóba	1	hó	N.SG-IN+ALL	hó-ba
indult	1	indul	V-IND.PST.INDF.3.SG	indul-t
indult	1	indul	V-V.PTCP.PST	indul-t
hajat	1	haj	N.SG-ACC	haj-at
anyót	1	anyó	N.SG-ACC	anyó-t
kockásba	1	kockás	N.SG-IN+ALL	kockás-ba
kockásba	1	kockás	ADJ.SG-IN+ALL	kockás-ba
hógolyóm	1	hógolyó	N.NOM-PSS1S.SG	hógolyó-m
csönget	1	csönget	V.IND.PRS.INDF.3.SG	csönget
ajz	1	ajz	V.IND.PRS.INDF.3.SG	ajz
sétán	1	séta	N.SG-ON+ESS	séta-n
alja	1	alj	N.NOM-PSS3S.SG	alj-a
alja	1	alja	N.NOM.SG	alja
teker	1	teker	V.IND.PRS.INDF.3.SG	teker
tekerni	1	teker	V-NFIN	teker-ni
sírni	3	sír	V-NFIN	sír-ni
szúrni	2	szúr	V-NFIN	szúr-ni
való	1	való	N.NOM.SG	való
Mikit	2	Miki	N.SG-ACC	Miki-t
számba	1	száj	N.SG-PSS1S-IN+ALL	száj-m-ba
számba	1	szám	N.SG-IN+ALL	szám-ba
gyógyítani	1	gyógyít	V-NFIN	gyógyít-ani
