Word,Frequency
elfordujok,1
elfordulsz,1
mej,2
bejemegy,1
temembe,1
megtö,1
megtöjöjöm,1
megtörölöd,1
nyolt,1
megszámojom,1
tettő,3
megszámolod,2
prozomál,1
bajomot,1
malmot,3
vane,4
ejkélyen,1
kikapcsoljuk,3
erkélyen,1
csipsz,1
följakod,1
fölrakome,1
fölrakhatom,1
akad,1
harmadikat,2
jejo,1
pörgeted,1
pörgeti,1
Ajsával,1
jáméjgesett,1
mérgesett,1
ejkéllye,1
vijágos,1
világoskék,1
koja,1
betöl,1
boja,1
megpörgeted,1
megpörgetem,1
megakad,1
májik,1
itti,1
bekapcsojod,2
kokitózót,1
kota,2
elénekled,1
bakibólja,1
pörgetjük,1
visszapörgetjük,1
kapcsojok,1
akarjuk,1
nyilasat,1
krokit,1
ejénekejem,1
befejeztük,2
igetben,1
szigeten,3
szigetre,1
autójával,2
indijéknek,1
Indiéknek,1
mosunk,1
feleselő,1
mosok,1
mossunk,1
füjdő,1
motam,1
hamikát,1
etettél,1
zsömlét,8
gondolkozzál,3
tyúkoknak,1
helyette,1
libáknak,1
örültek,1
libák,5
mondtak,3
háát,1
gágá,1
hülyéskedsz,2
hüe,1
háphápháp,3
kecskének,3
kecsinek,1
eldőtem,1
eldőltél,2
nyuszikat,1
nyuszik,2
micsodában,1
ketrecben,1
bezárták,1
ketrecbe,1
szamarat,1
adtunk,5
kívának,1
inditől,1
zsömle,2
Anita,1
nyituzza,1
lemosod,1
rádfröcsköl,1
meggyóttya,1
fogát,1
ittüla,1
katótata,1
bekakottya,1
butázik,1
föjáhatok,1
fölállhatsz,1
föjátam,1
falatokat,1
fajatokat,1
tos,1
megfújom,3
pedejtomtomtom,1
kátota,1
kápota,2
pajadicsomos,1
ráüljünk,1
igyálj,1
megkostóhatom,1
megkóstolhatod,1
olvadni,1
tojáska,1
ingecske,1
tejijáéttábetem,1
beleittál,1
poharamba,1
poharad,1
halacskásból,1
halacskából,1
ikresből,1
hajacska,1
Zitáé,2
Zitájé,1
evehetem,1
betotejejő,1
betonkeverős,1
amire,1
mutatsz,1
labdás,1
betonkevejős,1
jabdás,1
iskojba,1
ráülünk,2
nyomta,1
Zsófit,1
zötyöghe,1
zötyögsz,2
zötyösz,1
evetted,2
tettőbe,1
párokat,4
tajtom,1
teknőcnek,1
döndön,1
teknőc,1
odattam,3
idende,1
mindjájrt,1
odajepült,1
hozzátesszük,1
odarepült,1
megpróbáljunk,1
párossal,1
gyümölcsöknek,1
gyümölcsnek,1
húzok,1
banánnak,1
emellé,1
citrom,2
lakjam,1
csesznye,1
továjmánátittütö,1
meggy,7
kivettük,2
maggot,1
rakhatod,2
páj,1
párt,1
szőlőke,2
gránátalma,4
isszajakom,1
ringló,1
lada,1
ingo,1
tejeszne,1
gondolj,2
ugyanilyen,1
bejakom,2
odakom,2
hamhap,1
háttój,1
attój,1
függönytől,1
csigabigaki,1
tulajdonképpen,1
hozzányútam,1
lejaktam,1
hozzányúltál,1
leraktad,1
bee,1
vonatba,2
széttö,1
öszeépíci,1
összeépítsem,1
összeépítem,1
összekapcsolom,1
legót,1
legojót,1
odajakom,1
függönyre,2
fûtőtest,1
veletö,1
nénó,3
Budához,2
kodához,1
Skodához,1
Skoda,2
szájít,1
szárít,1
dem,2
auá,1
szára,3
cseresznyének,1
leveted,1
tüpp,1
leszeted,1
csukk,1
apárját,1
dinnyének,2
játszod,1
párkereső,1
pajt,5
ajatt,5
szúnyog,14
kévét,13
köti,14
dajgat,3
mú,1
kemencébe,4
jakja,3
ugjik,6
bolta,1
votába,1
ajjo,1
parta,1
figyebe,1
fejetüték,1
föladod,1
but,1
Ájjahajót,1
amelyiket,2
mondj,1
bence,1
énekejjed,2
kapájok,1
kapálsz,1
törökmehemedet,1
mehemed,9
hemed,1
játott,1
tott,1
mó,1
számlálgatja,1
hányfélék,1
tehenek,4
jájgatja,1
háromféle,1
jomféle,1
tarkát,2
felrúgták,1
júgták,1
elénekelted,1
ájjahajót,1
töjök,3
mehemededet,1
forr,1
kulacs,4
koj,3
föjhajtod,1
összemaszatoljál,1
összemaszatolni,1
megeheted,2
szajatom,1
felvinni,1
értettem,3
légyszí,1
maszajatom,1
maszatod,1
lemosojoto,1
énve,1
eni,1
kutyit,1
ahihi,1
megdobni,1
meget,1
kijujottedel,1
zseblámpa,1
írsz,1
pénztárnál,1
kiló,2
őszibarackot,1
őszibajak,1
sárgabarackot,1
sárgabajack,1
mikrobuszt,1
mikjobusz,2
tehejautó,1
mikekisfiast,1
ejőszöjis,1
csomagold,1
zsebjámpa,1
megtöltöttük,1
jabda,1
hörcsögöt,1
adután,1
doknit,1
vehetsz,1
jeszekénegy,1
jajz,1
felírom,1
Laciéktól,1
olcsó,2
Tóth,1
Laciektól,1
Laciék,1
készítenek,1
olcsón,1
depet,1
Balatonedericsen,1
Laciékhoz,1
kérjél,1
tőlük,1
jajzot,1
cejuza,1
soron,1
dezodort,1
nadakat,1
hónaljamat,1
ónajam,1
hajnajadat,1
hónajad,1
tavtakoda,1
tartsama,1
menotakokavabo,1
hónabo,1
ako,1
nemako,1
hójnajt,1
ejőszöj,2
kérhetek,1
fürdőruhát,1
halai,1
egereim,1
veszetteted,1
szivagyot,1
dajatot,1
pohájt,2
vigyél,1
csillagokat,1
csillagos,1
eget,1
pejsze,2
bírtál,1
ájjaton,1
kixxx,1
fánkot,4
lekvárral,1
lekvárembert,4
anunak,1
fánkjot,1
mekjájt,1
porcukorral,2
megszórva,2
fánk,2
pofánk,1
lekvárember,1
intezd,1
negyed,1
Levicikém,1
túrósbatyut,1
írd,1
túrósbatyû,1
tújós,1
túrós,1
túrósbatyu,1
hûtőt,2
aazt,1
írogatok,1
égvehagyom,1
lekapcsolod,1
felkapcsolhatod,1
Mikié,8
mondjak,2
Jöjincé,1
Lőrincé,4
mondjam,1
azéj,2
egyszej,3
jégyszi,2
ágyet,1
beszéltük,1
edszer,1
akko,2
mondad,1
Jejcié,1
Jőjiné,1
lelőni,3
puskál,1
dejeket,2
dejekeket,2
degjött,1
füjdőbe,1
meeszi,1
megigazítom,1
tölténytáskádat,1
kij,1
pénztálcát,1
pénztárcát,1
szörnyû,1
megfizetett,1
megszületett,1
gonoszak,1
eljátszod,1
éllatokat,1
lelövöd,3
kecskéket,2
kiket,1
butáskodik,2
ahoj,2
jaknak,1
őkis,1
jesznek,1
mikoj,5
megfő,1
levesben,1
puhára,1
fő,1
katonának,6
szûjésze,1
fûrésze,1
fûrészel,1
fûrészeli,1
fûrészelni,1
csavajot,1
csavart,1
elfûrészelni,1
dojgozik,1
főzzizezz,1
főzzek,3
pajacsinit,1
jevest,1
főzök,1
kisgyerekeket,1
jószáányt,1
tigjist,1
tigrist,1
elfûrészeld,1
becsípni,1
megmondtad,1
ekkoja,1
csípi,1
vezedni,1
Skodát,6
fölxxx,1
ábe,1
bábel,9
mikicinek,6
bábelt,2
lehamiztad,1
ruhádat,1
letörölöm,1
bábe,7
ábel,3
bőbelû,2
bekapott,4
borjat,2
ökröt,2
ögye,1
apart,1
varjú,11
álldiga,4
várdiga,4
járdiga,4
tánciga,4
mintsem,4
sejehuja,2
tikitiki,1
felszaladt,1
bamm,2
kisegérke,1
tehénkém,1
cifra,1
kabátkát,1
gallérja,1
ezüst,1
csatja,1
mélyén,4
mely,1
elrejt,1
borókaág,1
ág,2
tágas,1
egytető,1
hintadal,1
gyûjti,4
hányja,4
szekérre,2
mén,4
kiszedjük,1
fenekedből,1
kútágasat,1
kútját,1
bekpta,1
kaszást,1
pereuttyát,1
mélyént,1
énekelje,1
csalogány,2
dalát,2
szívedbe,1
zengi,1
bánatát,1
eljön,1
repülőgépet,2
adogassad,1
segítenék,1
dobozokat,3
csomag,1
elrakod,2
adú,1
in,1
öttö,1
leviéknél,2
rálépsz,1
játékosok,1
nine,1
bedugod,2
óha,1
madzagot,1
rászorult,1
vesszőcskét,11
ujjo,1
aranyosan,1
emment,1
biztosan,2
iká,1
moto,6
mot,2
ikike,1
mikicivel,1
fektetjük,1
fenekében,1
dunába,2
beike,1
tutátutá,1
rugdossuk,1
szokot,1
ahaha,1
rugdosunk,1
tentézni,1
öcidicica,1
bagyon,1
fájjon,2
ejedeje,1
kivisszük,1
lerakom,1
eke,1
cipője,1
orsié,1
levicié,1
mikicié,3
motoka,2
motorkát,1
jájtszi,3
jájci,2
laci,2
majci,2
paninta,3
fütyikéd,1
megsimogassam,1
kobakodhoz,1
ödő,1
edő,1
eldől,1
sétán,2
toltunk,1
tamáskával,1
dine,1
adrienn,3
inde,2
tolta,1
tamáskát,1
csücsült,1
simogattál,1
manyi,1
megsimogattad,1
idü,1
kifli,3
fütyi,1
kicike,1
mikicikének,1
kenőc,1
fütyikéje,1
megfújjam,3
fújjam,2
fújom,1
felfújjuk,1
lufit,1
ciki,2
mici,1
aju,1
megsimogassalak,1
megfújtuk,2
fütyikéjét,1
éddis,1
állát,1
adöndő,1
piszét,2
pisze,2
simogassad,1
fek,1
rózsaszínt,1
ajtaját,5
lukon,1
ujjacskádat,1
nyitod,1
kinyissa,1
brrbrr,2
brm,1
tüüü,1
jejse,1
cumira,1
kidobtad,3
elvigyem,2
kapjam,1
bumbumbum,3
potta,1
cejú,1
ece,3
meséltünk,1
sín,9
sínen,4
hegyen,4
völgyön,1
neö,2
lovas,1
kako,1
kiszáj,1
felszántja,1
báná,3
bálná,1
kete,1
bányá,1
kikiki,2
lubickolnak,1
bababágácsa,1
kene,1
mező,1
tájon,1
pes,6
pestre,5
tütütütö,1
balra,2
kisfiacskám,1
asók,1
hmmmm,1
hamhamhamhamham,1
huhuhuhu,1
huhu,1
bumbumok,1
modoj,5
gyulára,1
nagymamamáékhoz,1
almádiba,1
mamáékhoz,1
mozdonnyal,1
kidobta,1
anyucira,2
modjuk,1
levineksem,1
bumbumbumbum,2
leeresztjük,1
reluxát,1
képes,1
füzetben,1
mejje,1
vájosba,3
dossabb,1
hintátik,1
Gyulán,1
szonykó,1
jojó,1
Sanyikán,2
jovatkán,1
lovacskán,1
jovagolni,1
ajajuja,1
kijovagolni,1
komoly,3
gazda,2
jovacskának,1
lovacskának,1
lovacskád,3
jovacskám,1
kisasztajon,1
istállóban,1
fût,1
kejjet,1
földi,1
szedret,1
dazdinak,1
gazdinak,2
lovacskája,1
jovacskája,1
édi,2
lovaidat,1
Vonyím,1
Orsival,2
átengedni,1
fogjatok,1
ejmenni,1
jovacskákhoz,1
lovacskákhoz,1
jovacsja,1
csinájjá,1
négykézláb,3
jakd,1
átmenneke,1
gazdi,13
aranyosom,1
gazdim,1
vigyéj,1
kocsihoz,1
beszélgetek,1
focinak,1
focibü,1
odafutok,1
utánad,1
tanujunk,1
szupej,1
kikanyarodik,2
durr,1
ojszágból,1
nyihogjál,1
Kajcsi,2
dazdi,1
Orsiékat,1
rózsafül,2
hagyjátok,1
átmentek,1
éjteni,1
kívánjuk,1
napod,1
balna,1
sálga,1
jovacs,1
jeszej,1
egyetem,1
bajackot,2
jevágod,1
barackot,13
körüli,1
Balatonederics,1
levágod,1
hólyag,1
bebojogatod,1
beborogatom,2
zsebkendővel,4
bevizezzük,1
viszünk,1
tálat,2
bevejtem,3
kapaszkodósba,2
kapaszkodós,1
minding,1
tápátápá,3
kii,1
kerestek,1
krétát,1
tuka,1
köldök,1
kidokjuk,1
földje,1
jedüjünk,1
ledobjuk,1
lepattogzik,1
zománc,1
jejakjuk,1
leszed,1
ehessen,1
teje,3
jedek,1
leszakítottad,1
érett,2
vajamilyen,1
jeszeded,2
aaah,1
imbolygok,1
jaaaj,2
elkapsz,1
ezekről,1
barackfákról,1
alacsonyak,1
ejég,3
Leviék,2
meghúzzuk,1
ágat,1
viheted,1
tizenkettő,2
tizen,2
tizennyolc,6
ijőnk,1
ázok,1
lemorzsálsz,1
pénztájos,4
berakhatod,2
elbírod,1
fizessek,1
fizet,1
barackért,1
dojgozzál,1
bajack,1
dolgozzak,1
vájjad,1
vök,1
kiborul,3
jeveszed,2
olvasson,1
töpsi,1
zsőttet,1
pénztárosnéninek,1
pénztáros,12
zörögjél,2
ajajajajaj,1
választottam,1
puhát,3
odavidük,1
jeveded,1
egyszerûbb,1
hipp,3
fölnyitni,2
kisfiának,2
borogatva,2
miot,1
verte,1
becsípte,2
becsukódott,1
anyukájától,1
bojogassa,1
beborogatta,1
borogatta,1
csípd,1
kincsei,2
bejeszújok,1
öjdögbe,1
szúrni,5
valahonnan,1
leszedte,1
letörte,1
törted,1
jádiójól,1
hajóba,2
jepajkolt,1
tengerész,1
matróz,1
bácsikra,1
magkó,1
bekapcsoltuk,1
pöjög,1
mutatjuk,2
paula,3
bóbita,8
álmost,1
bóbi,6
ámos,5
robogás,2
falun,2
ördöghegyen,2
zim,4
zum,4
alagút,2
masina,2
kamamb,1
lovacskák,1
szánkót,1
szánkó,1
felültek,1
levikém,1
rét,1
szánkóra,1
felnőttek,1
mondanak,1
csipcsirip,1
tojásból,1
kikeltvár,1
galagonya,9
őszi,3
tüske,2
reszket,2
magában,3
mondtátok,1
angyalok,1
békahadak,1
fuvoláznak,1
sáskahadak,1
hegedülnek,1
szárnyat,2
ígér,4
monitort,1
kepernyőt,1
0nem,1
röpteti,1
kikacagja,1
elpihen,1
levélen,1
őrzi,2
álmát,1
szunnyad,1
sûrüjében,1
leventének,1
fuu,1
kanasé,1
paripám,9
csodaszép,3
pejkó,3
idelép,3
odalép,3
hejhó,3
vizen,4
vágtat,3
ígérsz,3
százat,4
ballag,3
odanéz,6
valahány,3
sejhaj,6
valóba,4
Tiszába,2
szeri,2
száma,2
vadonba,2
kivirít,2
keményrekerekre,1
bolond,2
fonóba,2
csijjag,6
szá,1
hihahaha,1
keményre,1
kerekre,1
csijag,1
megépítjük,2
autópályát,1
kakaska,1
szemétdomb,1
felállt,1
szerte,1
szanaszét,1
fakas,1
haragosi,4
dong,4
diridongó,4
leröpül,1
xxxfut,1
retyerutya,2
lerepül,1
levágjuk,5
tündéri,3
szösz,1
kisujja,1
ujjacskája,1
nagyujja,1
nagyujjáról,1
körmöcskét,1
lőrincnek,1
pályáját,1
összeállítjuk,1
pájá,2
gyönyörûkacskaringós,1
berakhatjuk,1
kanyarogni,1
kanyarog,3
hosszabbra,1
ií,1
kanyar,3
kanyarodik,4
úgyni,2
szényom,1
kamám,1
öveg,3
ámost,1
meséltük,1
mesélnénk,1
beszélgetnénk,1
dejek,1
tejjel,1
isza,1
kéz,1
kulcsa,3
felhő,1
esőfelhő,1
villám,1
tenyég,1
báránynál,1
esernyő,3
esőne,4
nemenjél,1
pályával,1
kanyaj,2
ejhe,1
közlekedési,1
bácsitelefonálhat,1
szerelőkért,1
odarakhatjuk,2
pályához,2
hívhatja,1
szerelő,1
azautó,1
rakhatsz,1
odarakhatod,2
ják,4
pocika,1
szúrós,6
dolgok,2
körömreszelő,1
máno,1
iderajzolt,1
vijázs,1
nyakú,2
rojtos,1
összehajtogatjuk,1
dehúznak,1
dugjak,1
kagylót,1
kagylot,2
előt,1
élő,1
házikómat,1
öjejme,1
pöttös,2
Bendegúz,4
Bendegúzé,1
Bendegúznak,7
tényjeg,1
golyósjátékomat,1
cejuzákat,2
mibőj,1
ebbőj,3
egészbőj,1
azbőj,1
ajándéka,1
Mikujás,1
busznak,1
kajapos,1
igazan,2
ús,1
Mikim,2
jegyen,1
hintás,1
küjön,1
madájéak,1
jeden,2
összetekejem,2
összetekered,1
távcső,2
pfú,1
Mikircó,2
csónakáztál,2
csónakhoz,1
kácsá,1
kacsákkal,1
vízből,2
jevejet,1
levéllel,1
szomojkodtam,1
szomorkodtál,1
szempilla,1
hajszál,1
függönt,1
hétfő,1
kedd,1
csütörtök,1
Andriska,1
Luci,1
Bari,1
megköszöntsék,1
dwejeket,1
Jeji,1
névnapja,1
nyújtózom,1
tekerjük,1
ojósjá,1
0vagy,2
videót,1
hallgassa,1
könyved,1
vadállatokról,2
ojoszjá,1
ojojszán,1
nőstény,1
oroszlány,1
krokodolok,1
japozok,5
fufute,1
púpja,2
zsírral,1
víjjal,1
zsír,2
púpjában,1
zsíj,1
zsírt,1
zebra,3
jegesmackó,1
jóka,2
ravaszul,1
majmocskák,1
irinkó,2
pirinkó,2
sziklán,1
ping,1
amelyiknek,1
őzike,3
szep,1
vitem,1
pofája,2
mosómaci,1
ormányos,1
jájájá,1
lepedőt,1
pokrócot,1
kaphatsz,1
jedobok,1
lábamra,3
anyurcónak,1
betakarjalak,1
kobakod,1
kenyértől,2
kobakkám,1
ozaj,1
nyújta,1
bajom,6
hülyézni,1
barmozni,1
alfogjak,1
borszi,1
zárja,1
Levike,1
ojjom,1
mitőj,1
jáb,1
jábszó,1
jábnyom,1
Jőji,1
lábnyom,1
zért,1
meeejt,1
ejszajadt,1
jábát,1
zsebkendőn,3
vojk,1
vojt,1
véj,2
orrból,1
pájnát,1
párnyékot,1
kutusosat,1
kutyusosat,1
duci,1
egereset,1
jefogjuk,1
senkit,2
megsimogatni,1
kezünkkel,1
fejhúzni,1
ágyikókat,1
nadokat,3
jányokat,1
elefántokat,1
ojoszjányokat,1
tigjiseket,1
bohócokat,1
ajtókat,1
kájtyázni,1
buszon,1
állatoknak,1
perecet,1
simogassam,1
elefánthoz,1
képest,1
megsimogathassuk,1
gondozója,1
simogathatja,1
gondozza,1
simogathatom,1
mijért,1
jovas,1
megharapna,1
jány,6
jönne,1
jovacskákat,1
lovacskákat,1
lovakat,1
akiket,1
ismerünk,1
ismejek,1
megsimogat,1
Jejiját,1
Leijlát,1
vejetem,1
jovacskát,3
Függöny,2
vicces,2
lónak,2
föjüjhet,1
föjüjhetsz,1
fölülhetünk,1
Függönyre,1
Függönyösre,1
méjsz,1
Függönyös,5
átjakjuk,1
kapaszkod,1
eji,1
jejesünk,1
jój,1
jajta,1
leesünk,1
kapaszkodója,1
nyerge,1
kantár,1
Függönyöset,1
Doboz,2
Dobostojta,1
dobostorta,1
igeeen,1
frappáns,1
Dobostorta,1
felkapcsolom,1
féljen,1
tüdüdü,1
beszélnek,3
Orsó,1
vajamitől,1
megütötted,1
szemétládába,1
szemétláda,1
pociját,1
pocikáját,1
álmodj,1
szépeket,1
fejüjök,1
beszéjnek,1
mikogy,1
meghallgassuk,1
felébredsz,1
meghallgathatod,2
szeretned,1
barom,3
valakire,2
alvót,1
integessél,1
integetek,1
integetni,1
pöttössel,1
fenekessel,1
fenekes,4
ajszik,5
engedelmes,1
idefeküdtek,1
melle,1
ezé,1
inem,1
jányom,1
fiúm,1
betakajni,1
enyémből,1
Orsitól,1
kérhetünk,1
babaruhái,1
adhatna,1
babaruhát,1
öltöztetni,1
Orsitóol,1
fiúruhát,1
hójembejt,1
csodálatosan,1
Rákos,1
partjára,1
Város,1
Ligetbe,1
babábój,1
hóöfeje,1
széttöjt,1
széttöj,1
november,1
huszonegy,1
kezdhetjük,1
kapcsoljam,1
bekapcsolta,1
mindán,1
ójomkatonát,1
ólomkatonának,1
kajap,1
csákó,2
ólomkatonákat,1
szemén,2
szemügeget,1
sorakoznak,1
ólomkatonák,1
nénijé,1
kisfiúé,1
születésnapjára,1
katojával,1
katonával,5
számoljuk,3
táncosnő,1
úszkálnak,1
hattyúk,2
hattyú,2
ugrott,1
dobozból,1
ördögfiók,4
éjet,1
holdacska,4
csillog,1
tiktak,1
jepüj,1
főzőkanál,3
rakják,1
rakták,1
hajóban,1
cövek,1
csákója,1
Jujunak,1
Lulunak,1
szakával,1
patkánnyal,1
patkányval,1
patkány,6
patkánynak,2
bajsza,5
ebadta,1
útlevele,1
útlevéllel,1
hajóval,1
hajak,1
megveszi,1
megsütik,1
fölvágják,1
megtalálják,1
kisfiúnak,1
vegyétegy,2
ölbe,1
ölömbe,2
Mikimet,1
bekentük,1
bekente,1
messzije,1
meszzire,1
cumiért,1
idebújtál,1
cumihoz,3
elérni,1
elérte,1
bevettem,1
cumikázol,1
vetőtét,1
fejételt,1
fejtétet,1
vesszőcsket,2
csücsüljél,1
kukkot,2
miközben,1
dugja,1
lábomra,1
rányomtad,2
basa,2
rajzooljunk,1
szój,2
írjon,1
öjö,1
kodát,2
kerekét,1
köjtefa,2
iderajzoljuk,2
vezesse,1
hogi,1
vitojás,1
gyerekülésben,1
vezeted,1
ülésben,3
üjé,1
vitoját,1
foltos,1
ülésbe,1
lábai,1
elefant,1
ormányával,2
pereccel,1
zzsss,1
felszívja,1
sühhh,1
kutát,1
ótt,1
sörényes,1
rámondjuk,1
február,1
tizennegyedikén,1
Mátra,1
Mátrából,1
csinájod,1
taknyosom,1
mértük,2
lázát,1
hónaljadban,1
felvegye,1
ühüh,1
öjöbb,1
ájjatot,2
nájunk,4
tenyerünkben,1
magasról,1
szedjem,1
bekajszój,1
szakértő,1
ügyben,1
jenyomom,1
hallgattuk,1
zenét,1
magasja,1
betisiját,1
prprprprrr,1
prprpr,1
ememátititétjá,1
zsiráfok,2
ugjájnak,1
ijáj,1
bejöjök,1
betetetetek,1
pr,3
prpr,4
lefektetted,1
ugjáj,1
dobozon,1
ugrálunk,1
kodód,1
megigazítjuk,2
ugjájunk,1
tetetejeke,1
kibojíthatom,1
állatkertet,1
mingyáj,1
kibojítom,1
kapcsojva,1
szettem,1
jefeküdtek,3
tyapupu,1
becsurrant,1
föjébjettek,1
jepülőmáci,1
nyuszikvannak,1
gyejtek,1
föjébjedtünk,1
föjáj,1
edől,1
fötütő,1
föjébett,2
fölébjedt,1
megöjej,1
megölel,1
ciflit,1
bendőd,1
hamizni,1
mámam,1
brbr,1
kifliét,1
fogást,2
ecik,1
fogás,15
készíted,1
tányéja,2
szatyo,1
jefekütt,1
bugyija,1
figyetö,1
prprprrr,1
bejevéte,1
jótitunna,1
fölkejtek,1
ajudni,5
prprrr,1
idehozta,1
hhmm,1
bocit,1
elküldjem,1
semmikor,2
pipibí,6
macikák,3
sétából,1
játatok,2
sétána,1
tanitunk,1
figyelünk,1
kikiri,1
prprprprpr,1
éshazamentünk,1
haji,1
nézett,1
fogásnak,1
közökis,1
jejátom,1
meggikod,1
megcsinájojod,1
Július,1
Cézár,1
kutyusokkal,1
kutyusok,1
gazdájuk,11
szietön,1
legyene,1
szarvacskája,1
etön,1
ajkajokocsit,1
síjsz,2
gadája,1
játszodom,1
ojok,1
elpakojunk,1
elpakolunk,1
jépünk,1
lépjünk,1
megészitek,1
kevesszük,1
legügyesebb,1
fütyid,1
nej,1
jáááj,1
szőnyegre,1
tápápápá,1
aszámba,1
kakakajom,1
megszájadjon,1
bumbumod,1
rácsosban,1
mamajba,1
berakunk,1
mosóport,2
betesze,1
rongyot,1
bedobhatod,2
mosóporral,1
ledobom,1
ebbejakom,1
bejefér,1
békacsojok,1
cijos,1
kapcsolgatni,1
mosószert,3
önteni,2
szomszédba,1
bentem,1
négö,1
ürese,1
hah,1
elindítjuk,1
mosógépet,2
beindítottuk,1
fajba,1
kiveked,1
puskineje,1
0mondd,1
szánkóztál,1
bokojnál,1
március,1
okosabb,1
okogolyó,1
butaságot,1
gyurmázhatok,1
gyurmázhatsze,1
gyurmázhatsz,1
jabdát,2
ladbát,1
sodorni,1
nánem,1
pö,1
zsöld,1
azs,1
kajikája,1
alap,2
pöttyök,1
pakolod,1
mosthadd,1
elkezdett,1
Lincinek,1
Jőrinccel,1
dörömböl,2
fölvett,1
jeesett,1
magától,1
jajacom,1
véjete,1
jábojít,1
hazahozhatod,2
Majika,1
hazahozta,1
nénózó,2
nénója,1
agocsával,1
nézedo,1
jepüjő,2
apocskákat,1
bí,1
kiborítod,1
gránátalmát,1
csejesznye,2
szőjő,1
meghoztad,1
megmodjam,1
kivitte,2
tajá,2
cipö,1
barátját,1
beugranak,1
hogynem,1
egerek,5
cső,1
kojcsoja,1
görkorcsolya,2
kojcsoját,1
korcsolyáztál,1
iget,1
füjdőkádban,1
csipp,3
ecsipp,1
kedvelik,1
egereket,4
kidobják,4
ojjó,2
görkorcsoja,1
hörcsög,3
föltételt,1
sáj,1
kanna,2
teáskanna,1
egejet,1
megvejem,2
dádádá,2
dobják,2
csúnyák,2
összerágnak,1
összerágják,1
mmég,1
göjögkojcsoja,1
jéciámo,1
legujujjak,1
luguruljon,1
füjdenek,1
egejeket,1
jaaaaj,1
szejetném,2
ddde,1
mással,1
mitépítettetek,1
lapocskákat,1
jhuj,1
hrrrrr,1
jájagadt,1
felveszed,1
jevettem,1
jedőltem,1
sétáltunk,1
egérféle,1
virágosváza,1
váza,1
eldugom,2
jefényképezem,1
fényképezd,2
fényképezzek,2
fényképezzél,1
lefényképezted,2
hjava,1
ente,1
jefénykepezem,1
jepüjaszi,1
kucsa,1
egéj,4
bejebújt,1
nyoknyimba,1
zoknidba,1
kibújt,1
nédi,1
jefeküdök,1
jefeküdöm,1
maszijozó,1
símogatta,1
masszírozza,1
masszíjozó,1
lámával,2
rádadom,1
krémmel,3
ájjide,1
békaláb,2
fényképezem,1
fölveszünk,1
Indihez,1
nyuszimat,1
nyuszidat,1
nyucijó,1
lefeküdtek,1
lefényképezed,1
nemtudom,1
nétez,1
jejakta,1
lerakta,1
elveszet,1
nadrágodat,1
jadjágot,1
elefántosat,2
itthonra,1
izzadni,1
izzadság,1
sétára,1
pirosban,1
Indiékhez,1
födine,1
legfölül,1
kijé,1
mellény,1
pisivel,1
bes,1
nyafa,1
puszilnod,2
bijibe,3
föjvenni,1
jeeee,1
pelenkában,1
irinyó,1
behozod,2
kacsának,2
vétének,1
vehetjük,1
pörgött,4
szélsebesen,1
tána,1
pejenka,3
hörcsögnek,1
üvöltsetek,1
0már,1
megkija,1
ajtócska,1
ajtócskát,1
krokogyi,2
csavarogsz,1
ejszavadom,1
krokogyil,1
putaputa,1
puta,1
ketápe,1
tajám,1
hogya,1
jejösz,1
fekejejáb,1
borsi,1
fejébe,1
azecsi,1
bejép,1
iszkojába,1
énekelte,2
kitöte,1
putá,1
putáp,1
utá,1
leraktuk,1
ráüj,1
krokogyij,1
kukutyinnak,2
pitapitapita,1
búmmmmmmmmm,1
komámemápotani,1
ahha,1
megadoda,1
mazsi,1
vilmát,2
elemért,1
elemér,1
kecskét,2
rozmár,5
rezsőt,1
bulldog,6
boldogot,1
mijjó,1
mis,1
megkejese,1
mekejesem,1
mikóci,1
kinyöntöm,1
óci,1
csikmik,1
képzed,1
megájjtam,1
fülbevalóját,1
föjüja,1
föjül,1
mámásnyusz,1
kényed,1
ákis,1
föjüjt,1
öjüjt,1
tuott,1
ejindujtunk,1
vesztek,1
kajácsot,1
pénzetek,1
memegyek,1
énvezető,1
Silvi,1
bozog,1
rezső,3
agja,1
hányan,1
négyen,1
ettő,2
tő,1
buldog,1
bódog,5
Mikijét,1
kejesed,1
összszoka,1
szok,3
pjóbájom,1
nyomni,4
nézol,1
belenyomtad,1
kejeket,1
játöjöttem,1
kejekét,1
motojja,2
kejék,14
jászojítom,1
megyen,1
csúnyaság,2
kaji,1
minyik,1
idevajó,9
kel,1
szújni,1
rozmáj,1
jezső,1
vaa,1
vizijó,1
sokedő,1
keji,1
tejösszki,1
éjdekej,1
valis,1
szojozni,1
odavalo,1
odavajó,1
beséka,1
kejekekaz,1
jüki,1
réseibe,1
vejető,1
vezetője,2
eja,1
jejezik,1
fék,1
jedobom,1
réseiből,1
nwem,1
benyomta,1
benyomtam,1
tugyuk,1
bodobát,1
cserfesem,1
bedobhatom,1
micsida,1
pacsaj,1
jépa,8
kibontod,1
kédede,1
jécies,1
papucsoty,1
apajtajat,1
elénekelem,1
vajú,1
kevét,1
bicsoda,1
pájom,2
jépát,6
utájom,1
eljabojta,1
ebújt,1
apóka,10
ültetett,1
biztatgatta,1
nőjj,2
növekedjél,1
édesre,1
kövérre,1
emeséjjed,1
aszongya,1
nőtt,1
köver,1
cibálta,1
ráncigálta,1
mozdúlt,2
mozdult,6
hívta,6
