SF	Freq	Lemma	Analysis	Segmentation
nyomtál	1	nyom	V-IND.PST.INDF.2.SG	nyom-tál
húzza	2	húz	V-IND.PRS.DEF.3.SG	húz-ja
vécében	3	vécé	N.SG-IN+ESS	vécé-ben
könyvből	2	könyv	N.SG-IN+ABL	könyv-ből
kilencven	5	kilencven	N.NOM.SG	kilencven
április	1	április	N.NOM.SG	április
felvétel	7	felvétel	N.NOM.SG	felvétel
véres	1	véres	ADJ.NOM.SG	véres
falba	7	fal	N.SG-IN+ALL	fal-ba
remélem	1	remél	V-IND.PRS.DEF.1.SG	remél-em
mikrofont	4	mikrofon	N.SG-ACC	mikrofon-t
mikrofonról	1	mikrofon	N.SG-ON+ABL	mikrofon-ról
hord	2	hord	V.IND.PRS.INDF.3.SG	hord
ugrált	3	ugrál	V-IND.PST.INDF.3.SG	ugrál-t
nyalókát	2	nyalóka	N.SG-ACC	nyalóka-t
kapcsoló	5	kapcsoló	N.NOM.SG	kapcsoló
zavarni	1	zavar	V-NFIN	zavar-ni
zavarjuk	1	zavar	V-IND.PRS.DEF.1.PL	zavar-juk
tisztán	1	tiszta	N.SG-ON+ESS	tiszta-n
bután	1	bután	N.NOM.SG	bután
házával	1	ház	N.SG-PSS3S-INST	ház-a-val
kopognak	1	kopog	V-IND.PRS.INDF.3.PL	kopog-nak
éjszaka	5	éjszaka	N.NOM.SG	éjszaka
épített	2	épít	V-IND.PST.INDF.3.SG	épít-ett
beköltözne	1	beköltözik	V-COND.PRS.INDF.3.SG	beköltöz-ne
megvéd	2	megvéd	V.IND.PRS.INDF.3.SG	megvéd
védjük	2	véd	V-IND.PRS.DEF.1.PL	véd-jük
hoznak	2	hoz	V-IND.PRS.INDF.3.PL	hoz-nak
lakjon	1	lakik	V-SBJV.PRS.INDF.3.SG	lak-jon
kérdezzétek	1	kérdez	V-SBJV.PRS.DEF.2.PL	kérdez-jétek
macitól	1	maci	N.SG-AT+ABL	maci-tól
ejje	39	ejj	N.NOM-PSS3S.SG	ejj-e
alszotok	1	alszik	V-IND.PRS.INDF.2.PL	alsz-otok
szellőztessetek	1	szellőztet	V-SBJV.PRS.INDF.2.PL	szellőztet-jetek
nyissátok	1	nyit	V-SBJV.PRS.DEF.2.PL	nyit-játok
kályha	1	kályha	N.NOM.SG	kályha
máj	18	máj	N.NOM.SG	máj
visszaveszem	1	visszavesz	V-IND.PRS.DEF.1.SG	visszavesz-em
puha	5	puha	ADJ.NOM.SG	puha
állataid	1	állat	N.NOM-PSS2S.PL	állat-aid
gázhoz	8	gáz	N.SG-AT+ALL	gáz-hoz
nyúlhat	5	nyúl	V-POT	nyúl-hat
gáz	2	gáz	N.NOM.SG	gáz
petit	1	peti	N.SG-ACC	peti-t
mikit	10	miki	N.SG-ACC	miki-t
állatokkal	2	áll	N.SG-PSS2P-INST	áll-atok-val
borítsd	1	borít	V-SBJV.PRS.DEF.2.SG	borít-d
legóba	1	legó	N.SG-IN+ALL	legó-ba
etesd	1	etet	V-SBJV.PRS.DEF.2.SG	etet-d
kapnak	3	kap	V-IND.PRS.INDF.3.PL	kap-nak
főzte	1	főz	V-IND.PST.DEF.3.SG	főz-te
eteted	2	etet	V-IND.PRS.DEF.2.SG	etet-ed
kapcsolni	6	kapcsol	V-NFIN	kapcsol-ni
játékból	2	játék	N.SG-IN+ABL	játék-ból
levi	29	levi	N.NOM.SG	levi
abbahagyja	1	abbahagy	V-IND.PRS.DEF.3.SG	abbahagy-ja
beszélgetést	1	beszélgetés	N.SG-ACC	beszélgetés-t
órára	2	óra	N.SG-ON+ALL	óra-ra
kérdezed	1	kérdez	V-IND.PRS.DEF.2.SG	kérdez-ed
integetsz	1	integet	V-IND.PRS.INDF.2.SG.asz	integet-sz
fut	16	fut	V.IND.PRS.INDF.3.SG	fut
kiesünk	6	kiesik	V-IND.PRS.INDF.1.PL	kies-ünk
öntünk	1	önt	V-IND.PRS.INDF.1.PL	önt-ünk
kéjek	58	kéj	N.NOM-PL	kéj-ek
kéjed	1	kéj	N.NOM-PSS2S.SG	kéj-ed
árul	3	árul	V.IND.PRS.INDF.3.SG	árul
árulja	2	árul	V-IND.PRS.DEF.3.SG	árul-ja
szopja	1	szopik	V-IND.PRS.DEF.3.SG	szop-ja
takarít	1	takarít	V.IND.PRS.INDF.3.SG	takarít
fagyival	1	fagyi	N.SG-INST	fagyi-val
eladja	1	elad	V-IND.PRS.DEF.3.SG	elad-ja
szopom	1	szopik	V-IND.PRS.DEF.1.SG	szop-om
nyelni	1	nyel	V-NFIN	nyel-ni
ágyán	3	ágy	N.SG-PSS3S-ON+ESS	ágy-a-n
tartóból	1	tartó	N.SG-IN+ABL	tartó-ból
kazettát	3	kazetta	N.SG-ACC	kazetta-t
karácsonyi	1	karácsonyi	ADJ.NOM.SG	karácsonyi
kipróbálod	1	kipróbál	V-IND.PRS.DEF.2.SG	kipróbál-od
öltözni	1	öltözik	V-NFIN	öltöz-ni
öltözzünk	2	öltözik	V-SBJV.PRS.INDF.1.PL	öltöz-jünk
felveszlek	1	felvesz	V-IND.PRS.LGSPEC1.1.SG	felvesz-lek
panda	7	panda	N.NOM.SG	panda
bekapcsolja	2	bekapcsol	V-IND.PRS.DEF.3.SG	bekapcsol-ja
kapcsolja	2	kapcsol	V-IND.PRS.DEF.3.SG	kapcsol-ja
lesznek	1	lesz	V-IND.PRS.INDF.3.PL	lesz-nek
feltette	1	feltesz	V-IND.PST.DEF.3.SG	feltesz-tte
énekeljem	2	énekel	V-SBJV.PRS.DEF.1.SG	énekel-jem
cicám	1	cica	N.NOM-PSS1S.SG	cica-m
néztem	1	néz	V-IND.PST.INDF.1.SG	néz-tem
megvered	2	megver	V-IND.PRS.DEF.2.SG	megver-ed
házhoz	2	ház	N.SG-AT+ALL	ház-hoz
izzik	7	izzik	V.IND.PRS.INDF.3.SG	izzik
nyolcadika	1	nyolcadik	N.NOM-PSS3S.SG	nyolcadik-a
repülőgéppel	1	repülőgép	N.SG-INST	repülőgép-vel
repülőgép	2	repülőgép	N.NOM.SG	repülőgép
repülőben	1	repülő	N.SG-IN+ESS	repülő-ben
repülőbe	1	repülő	N.SG-IN+ALL	repülő-be
vezessünk	2	vezet	V-SBJV.PRS.INDF.1.PL	vezet-jünk
vezessük	2	vezet	V-SBJV.PRS.DEF.1.PL	vezet-jük
hallatszani	6	hallatszik	V-NFIN	hallatsz-ani
picim	2	pici	N.NOM-PSS1S.SG	pici-m
zúg	3	zúg	V.IND.PRS.INDF.3.SG	zúg
részben	1	rész	N.SG-IN+ESS	rész-ben
részen	1	rész	N.SG-ON+ESS	rész-en
fürdőkádat	2	fürdőkád	N.SG-ACC	fürdőkád-at
eldőljön	1	eldől	V-SBJV.PRS.INDF.3.SG	eldől-jön
szekrények	1	szekrény	N.NOM-PL	szekrény-ek
fiókot	3	fiók	N.SG-ACC	fiók-ot
kihúztam	3	kihúz	V-IND.PST.INDF.1.SG	kihúz-tam
kihúztuk	1	kihúz	V-IND.PST.DEF.1.PL	kihúz-tuk
fényképezni	2	fényképez	V-NFIN	fényképez-ni
találjam	2	talál	V-SBJV.PRS.DEF.1.SG	talál-jam
madáré	1	madár	N.SG-PSS4S	madár-é
legjobban	3	legjobb	ADJ.SG-IN+ESS	legjobb-ban
mellényt	1	mellény	N.SG-ACC	mellény-t
megállítja	1	megállít	V-IND.PRS.DEF.3.SG	megállít-ja
kapcsolom	4	kapcsol	V-IND.PRS.DEF.1.SG	kapcsol-om
padba	1	pad	N.SG-IN+ALL	pad-ba
óvodás	7	óvodás	N.NOM.SG	óvodás
iskolában	4	iskola	N.SG-IN+ESS	iskola-ban
betörőnek	1	betörő	N.SG-DAT.SG	betörő-nek
betörővel	1	betörő	N.SG-INST	betörő-vel
betörő	1	betörő	N.NOM.SG	betörő
rombolja	1	rombol	V-IND.PRS.DEF.3.SG	rombol-ja
kiskakas	13	kiskakas	N.NOM.SG	kiskakas
megtalálom	2	megtalál	V-IND.PRS.DEF.1.SG	megtalál-om
versenyautó	3	versenyautó	N.NOM.SG	versenyautó
pénztárcának	1	pénztárca	N.SG-DAT.SG	pénztárca-nak
nézegessünk	2	nézeget	V-SBJV.PRS.INDF.1.PL	nézeget-jünk
dzsungel	2	dzsungel	N.NOM.SG	dzsungel
hasára	1	has	N.SG-PSS3S-ON+ALL	has-a-ra
vízre	1	víz	N.SG-ON+ALL	víz-re
kígyó	13	kígyó	N.NOM.SG	kígyó
kígyót	5	kígyó	N.SG-ACC	kígyó-t
néznek	3	néz	V-IND.PRS.INDF.3.PL	néz-nek
történetet	1	történet	N.SG-ACC	történet-et
elejét	1	eleje	N.SG-ACC	eleje-t
fáról	2	fa	N.SG-ON+ABL	fa-ról
eldönti	2	eldönt	V-IND.PRS.DEF.3.SG.i	eldönt-i
trombitálnak	2	trombitál	V-IND.PRS.INDF.3.PL	trombitál-nak
vakarja	1	vakar	V-IND.PRS.DEF.3.SG	vakar-ja
vakarod	3	vakar	V-IND.PRS.DEF.2.SG	vakar-od
imádlak	2	imád	V-IND.PRS.LGSPEC1.1.SG	imád-lak
jója	3	jó	N.NOM-PSS3S.SG	jó-ja
kipróbálja	1	kipróbál	V-IND.PRS.DEF.3.SG	kipróbál-ja
palotája	1	palota	N.NOM-PSS3S.SG	palota-ja
lakásuk	2	lakás	N.NOM-PSS3P.SG	lakás-uk
csinálták	2	csinál	V-IND.PST.DEF.3.PL	csinál-ták
lopják	1	lop	V-IND.PRS.DEF.3.PL	lop-ják
bort	4	bor	N.SG-ACC	bor-t
nyakában	1	nyak	N.SG-PSS3S-IN+ESS	nyak-a-ban
csengő	2	csengő	N.NOM.SG	csengő
vársz	2	vár	V-IND.PRS.INDF.2.SG.asz	vár-sz
teknős	8	teknős	N.NOM.SG	teknős
nyuszid	2	nyuszi	N.NOM-PSS2S.SG	nyuszi-d
zseblámpát	6	zseblámpa	N.SG-ACC	zseblámpa-t
választasz	1	választ	V-IND.PRS.INDF.2.SG.asz	választ-asz
választok	1	választ	V-IND.PRS.INDF.1.SG	választ-ok
világítok	2	világít	V-IND.PRS.INDF.1.SG	világít-ok
meghatározott	1	meghatároz	V-IND.PST.INDF.3.SG	meghatároz-ott
koreográfia	1	koreográfia	N.NOM.SG	koreográfia
zajlik	1	zajlik	V.IND.PRS.INDF.3.SG	zajlik
első	3	első	N.NOM.SG	első
jelentkező	1	jelentkező	N.NOM.SG	jelentkező
lehető	1	lehető	ADJ.NOM.SG	lehető
hír	1	hír	N.NOM.SG	hír
hidegbe	1	hideg	N.SG-IN+ALL	hideg-be
bántjuk	5	bánt	V-IND.PRS.DEF.1.PL	bánt-juk
zsinórt	1	zsinór	N.SG-ACC	zsinór-t
kakiba	1	kaki	N.SG-IN+ALL	kaki-ba
törölted	1	töröl	V-IND.PST.DEF.2.SG	töröl-ted
bagoly	1	bagoly	N.NOM.SG	bagoly
bagolyhoz	1	bagoly	N.SG-AT+ALL	bagoly-hoz
iszonyatos	1	iszonyatos	ADJ.NOM.SG	iszonyatos
fektettünk	1	fektet	V-IND.PST.INDF.1.PL	fektet-tünk
érdemes	2	érdemes	ADJ.NOM.SG	érdemes
állatokról	2	áll	N.SG-PSS2P-ON+ABL	áll-atok-ról
beszélgettünk	1	beszélget	V-IND.PST.INDF.1.PL	beszélget-tünk
megkérjük	2	megkér	V-IND.PRS.DEF.1.PL	megkér-jük
maradjanak	1	marad	V-SBJV.PRS.INDF.3.PL	marad-janak
maradna	1	marad	V-COND.PRS.INDF.3.SG	marad-na
maradnátok	1	marad	V-COND.PRS.INDF.2.PL	marad-nátok
vigyázna	1	vigyáz	V-COND.PRS.INDF.3.SG	vigyáz-na
csinálna	1	csinál	V-COND.PRS.INDF.3.SG	csinál-na
sütnének	1	süt	V-COND.PRS.INDF.3.PL	süt-nének
megérted	1	megért	V-IND.PRS.DEF.2.SG	megért-ed
veszitek	2	vesz	V-IND.PRS.DEF.2.PL	vesz-itek
izénél	1	izé	N.SG-AT+ESS	izé-nél
igazit	1	igazi	N.SG-ACC	igazi-t
fenekem	5	fenék	N.NOM-PSS1S.SG	fenék-em
töröltem	1	töröl	V-IND.PST.INDF.1.SG	töröl-tem
motorod	6	motor	N.NOM-PSS2S.SG	motor-od
levinek	5	levi	N.SG-DAT.SG	levi-nek
raj	1	raj	N.NOM.SG	raj
kapartad	1	kapar	V-IND.PST.DEF.2.SG	kapar-tad
istene	1	isten	N.NOM-PSS3S.SG	isten-e
harmadikba	1	harmadik	N.SG-IN+ALL	harmadik-ba
kaparjátok	1	kapar	V-IND.PRS.DEF.2.PL	kapar-játok
falát	1	fal	N.SG-PSS3S-ACC	fal-a-t
bezárod	1	bezár	V-IND.PRS.DEF.2.SG	bezár-od
kopogunk	2	kopog	V-IND.PRS.INDF.1.PL	kopog-unk
dunyhát	2	dunyha	N.SG-ACC	dunyha-t
hősök	1	hős	N.NOM-PL	hős-ök
viszel	1	visz	V-IND.PRS.INDF.2.SG.Ol	visz-el
kettőnek	1	kettő	N.SG-DAT.SG	kettő-nek
beszéljük	3	beszél	V-IND.PRS.DEF.1.PL	beszél-jük
szlovákiából	1	szlovákia	N.SG-IN+ABL	szlovákia-ból
tárolóba	1	tároló	N.SG-IN+ALL	tároló-ba
garázsban	1	garázs	N.SG-IN+ESS	garázs-ban
szlovákiába	3	szlovákia	N.SG-IN+ALL	szlovákia-ba
kempingben	1	kemping	N.SG-IN+ESS	kemping-ben
hoznánk	1	hoz	V-COND.PRS.INDF.1.PL	hoz-nánk
örülnél	1	örül	V-COND.PRS.INDF.2.SG	örül-nél
egyetlen	3	egyetlen	ADJ.NOM.SG	egyetlen
ígérd	1	ígér	V-SBJV.PRS.DEF.2.SG	ígér-d
vennétek	1	vesz	V-COND.PRS.INDF.2.PL	vesz-nétek
szoktuk	2	szokik	V-IND.PST.DEF.1.PL	szok-tuk
bagolynak	1	bagoly	N.SG-DAT.SG	bagoly-nak
meghalsz	3	meghal	V-IND.PRS.INDF.2.SG.asz	meghal-sz
mikitől	2	miki	N.SG-AT+ABL	miki-től
megígéred	2	megígér	V-IND.PRS.DEF.2.SG	megígér-ed
hullámba	1	hulla	N.SG-PSS1S-IN+ALL	hulla-m-ba
ígérem	1	ígér	V-IND.PRS.DEF.1.SG	ígér-em
csúnyán	1	csúnya	ADJ.SG-ON+ESS	csúnya-n
védsz	1	véd	V-IND.PRS.INDF.2.SG.asz	véd-sz
ravaszok	3	ravasz	N.NOM-PL	ravasz-ok
békák	2	béka	N.NOM-PL	béka-k
sajnáltad	1	sajnál	V-IND.PST.DEF.2.SG	sajnál-tad
levit	4	levi	N.SG-ACC	levi-t
szerepelt	1	szerepel	V-IND.PST.INDF.3.SG	szerepel-t
iszonyú	11	iszonyú	ADJ.NOM.SG	iszonyú
hős	1	hős	N.NOM.SG	hős
maradtok	1	marad	V-IND.PRS.INDF.2.PL	marad-tok
micsodám	1	micsoda	N.NOM-PSS1S.SG	micsoda-m
barátod	1	barát	N.NOM-PSS2S.SG	barát-od
ajándék	1	ajándék	N.NOM.SG	ajándék
választ	1	válasz	N.SG-ACC	válasz-t
anyuhoz	2	anyu	N.SG-AT+ALL	anyu-hoz
utánzod	1	utánoz	V-IND.PRS.DEF.2.SG	utánoz-od
csimpánz	1	csimpánz	N.NOM.SG	csimpánz
kókuszdiót	1	kókuszdió	N.SG-ACC	kókuszdió-t
kókuszdióval	1	kókuszdió	N.SG-INST	kókuszdió-val
dobálták	1	dobál	V-IND.PST.DEF.3.PL	dobál-ták
kókuszdiótól	1	kókuszdió	N.SG-AT+ABL	kókuszdió-tól
buták	7	buta	ADJ.NOM-PL	buta-k
hülyék	2	hülye	N.NOM-PL	hülye-k
réteg	1	réteg	N.NOM.SG	réteg
takaróért	1	takaró	N.SG-PRP	takaró-ért
jelentem	1	jelent	V-IND.PRS.DEF.1.SG	jelent-em
hagyjam	1	hagy	V-SBJV.PRS.DEF.1.SG	hagy-jam
közepes	1	közepes	N.NOM.SG	közepes
nyüszíts	1	nyüszít	V-SBJV.PRS.INDF.2.SG	nyüszít-j
gyémánt	9	gyémánt	N.NOM.SG	gyémánt
tüsszentett	1	tüsszent	V-IND.PST.INDF.3.SG	tüsszent-ett
vicc	1	vicc	N.NOM.SG	vicc
szerelmem	1	szerelem	N.NOM-PSS1S.SG	szerelem-em
krémet	1	krém	N.SG-ACC	krém-et
kapcsoljunk	3	kapcsol	V-SBJV.PRS.INDF.1.PL	kapcsol-junk
verjük	2	ver	V-IND.PRS.DEF.1.PL	ver-jük
kakasnak	3	kakas	N.SG-DAT.SG	kakas-nak
gazdája	3	gazda	N.NOM-PSS3S.SG	gazda-ja
kukorékol	3	kukorékol	V.IND.PRS.INDF.3.SG	kukorékol
kakastól	3	kakas	N.SG-AT+ABL	kakas-tól
gondolok	1	gondol	V-IND.PRS.INDF.1.SG	gondol-ok
török	8	török	N.NOM.SG	török
császár	6	császár	N.NOM.SG	császár
undok	1	undok	ADJ.NOM.SG	undok
kiskakastól	1	kiskakas	N.SG-AT+ABL	kiskakas-tól
visszavette	2	visszavesz	V-IND.PST.DEF.3.SG	visszavesz-tte
császárnak	1	császár	N.SG-DAT.SG	császár-nak
vakarni	2	vakar	V-NFIN	vakar-ni
hatása	1	hatás	N.NOM-PSS3S.SG	hatás-a
kakast	2	kakas	N.SG-ACC	kakas-t
világít	1	világít	V.IND.PRS.INDF.3.SG	világít
elmondjuk	3	elmond	V-IND.PRS.DEF.1.PL	elmond-juk
beteges	1	beteges	ADJ.NOM.SG	beteges
lóra	2	ló	N.SG-ON+ALL	ló-ra
vásárra	2	vásár	N.SG-ON+ALL	vásár-ra
zúgó	3	zúg	V-V.PTCP.PRS	zúg-ó
patkó	3	patkó	N.NOM.SG	patkó
pakolsz	2	pakol	V-IND.PRS.INDF.2.SG.asz	pakol-sz
pakolni	2	pakol	V-NFIN	pakol-ni
tálba	1	tál	N.SG-IN+ALL	tál-ba
felveszünk	1	felvesz	V-IND.PRS.INDF.1.PL	felvesz-ünk
kiemellek	1	kiemel	V-IND.PRS.LGSPEC1.1.SG	kiemel-lek
zsebkendőt	2	zsebkendő	N.SG-ACC	zsebkendő-t
vigyázott	1	vigyáz	V-IND.PST.INDF.3.SG	vigyáz-ott
játszottatok	3	játszik	V-IND.PST.INDF.2.PL	játsz-ottatok
bábuk	3	bábu	N.NOM-PL	bábu-k
bábut	10	bábu	N.SG-ACC	bábu-t
ötös	1	ötös	N.NOM.SG	ötös
bábu	21	bábu	N.NOM.SG	bábu
zacskóból	2	zacskó	N.SG-IN+ABL	zacskó-ból
társasjáték	1	társasjáték	N.NOM.SG	társasjáték
zacskó	3	zacskó	N.NOM.SG	zacskó
bolhával	3	bolha	N.SG-INST	bolha-val
bolhát	6	bolha	N.SG-ACC	bolha-t
bolha	9	bolha	N.NOM.SG	bolha
erős	5	erős	ADJ.NOM.SG	erős
pattantok	2	pattan	V-IND.PRS.INDF.2.PL	pattan-tok
mágneses	2	mágneses	ADJ.NOM.SG	mágneses
mozgat	1	mozgat	V.IND.PRS.INDF.3.SG	mozgat
mozgatja	2	mozgat	V-IND.PRS.DEF.3.SG	mozgat-ja
megtaláljuk	1	megtalál	V-IND.PRS.DEF.1.PL	megtalál-juk
ólomkatonával	1	ólomkatona	N.SG-INST	ólomkatona-val
ólomkatonát	5	ólomkatona	N.SG-ACC	ólomkatona-t
vonata	1	vonat	N.NOM-PSS3S.SG	vonat-a
építi	1	épít	V-IND.PRS.DEF.3.SG.i	épít-i
kockából	3	kocka	N.SG-IN+ABL	kocka-ból
mesének	1	mese	N.SG-DAT.SG	mese-nek
találtuk	1	talál	V-IND.PST.DEF.1.PL	talál-tuk
szállítanak	1	szállít	V-IND.PRS.INDF.3.PL	szállít-anak
mozdonyban	1	mozdony	N.SG-IN+ESS	mozdony-ban
gőzös	2	gőzös	N.NOM.SG	gőzös
mozdonyt	7	mozdony	N.SG-ACC	mozdony-t
mozdonynak	2	mozdony	N.SG-DAT.SG	mozdony-nak
lámpái	1	lámpa	N.NOM-PSS3S.PL	lámpa-i
kerekei	1	kerék	N.NOM-PSS3S.PL	kerék-ei
fülkéje	1	fülke	N.NOM-PSS3S.SG	fülke-je
gőz	2	gőz	N.NOM.SG	gőz
hajtja	1	hajt	V-IND.PRS.DEF.3.SG	hajt-ja
gőzmozdony	6	gőzmozdony	N.NOM.SG	gőzmozdony
modern	2	modern	ADJ.NOM.SG	modern
lámpája	1	lámpa	N.NOM-PSS3S.SG	lámpa-ja
vezető	7	vezető	N.NOM.SG	vezető
versre	1	vers	N.SG-ON+ALL	vers-re
súly	1	súly	N.NOM.SG	súly
mozdul	1	mozdul	V.IND.PRS.INDF.3.SG	mozdul
gőzmozdonynak	1	gőzmozdony	N.SG-DAT.SG	gőzmozdony-nak
oktalan	1	oktalan	ADJ.NOM.SG	oktalan
cirkuszban	1	cirkusz	N.SG-IN+ESS	cirkusz-ban
ugrálnak	2	ugrál	V-IND.PRS.INDF.3.PL	ugrál-nak
cammogni	2	cammog	V-NFIN	cammog-ni
futni	2	fut	V-NFIN	fut-ni
társasjátékkal	1	társasjáték	N.SG-INST	társasjáték-val
társasjátékon	1	társasjáték	N.SG-ON+ESS	társasjáték-on
törpék	1	törpe	N.NOM-PL	törpe-k
teríteni	1	terít	V-NFIN	terít-eni
bábuval	2	bábu	N.SG-INST	bábu-val
június	2	június	N.NOM.SG	június
huzat	2	huzat	N.NOM.SG	huzat
kivisz	1	kivisz	V.IND.PRS.INDF.3.SG	kivisz
feküdjek	2	fekszik	V-SBJV.PRS.INDF.1.SG	feküd-jek
lemostad	1	lemos	V-IND.PST.DEF.2.SG	lemos-tad
evésnél	1	evés	N.SG-AT+ESS	evés-nél
illetve	7	illet	V-V.CVB	illet-ve
krém	2	krém	N.NOM.SG	krém
pestről	1	pest	N.SG-ON+ABL	pest-ről
haragudjatok	1	haragszik	V-SBJV.PRS.INDF.2.PL	haragud-jatok
aputól	1	apu	N.SG-AT+ABL	apu-tól
bilik	1	bili	N.NOM-PL	bili-k
elférek	1	elfér	V-IND.PRS.INDF.1.SG	elfér-ek
jöjjek	1	jön	V-SBJV.PRS.INDF.1.SG	jön-jek
tévében	5	tévé	N.SG-IN+ESS	tévé-ben
boruljon	1	borul	V-SBJV.PRS.INDF.3.SG	borul-jon
pohárban	2	pohár	N.SG-IN+ESS	pohár-ban
szúnyogháló	2	szúnyogháló	N.NOM.SG	szúnyogháló
szúnyogok	1	szúnyog	N.NOM-PL	szúnyog-ok
kérdezni	3	kérdez	V-NFIN	kérdez-ni
kérdezzem	1	kérdez	V-SBJV.PRS.DEF.1.SG	kérdez-jem
kérdezem	4	kérdez	V-IND.PRS.DEF.1.SG	kérdez-em
nyikorog	1	nyikorog	V.IND.PRS.INDF.3.SG	nyikorog
olajozva	1	olajoz	V-V.CVB	olajoz-va
kiég	1	kiég	V.IND.PRS.INDF.3.SG	kiég
várlak	7	vár	V-IND.PRS.LGSPEC1.1.SG	vár-lak
aludjatok	1	alszik	V-SBJV.PRS.INDF.2.PL	alud-jatok
simogatott	1	simogat	V-IND.PST.INDF.3.SG	simogat-ott
aludnál	1	alszik	V-COND.PRS.INDF.2.SG	alud-nál
vakarjatok	1	vakar	V-SBJV.PRS.INDF.2.PL	vakar-jatok
kopogtam	1	kopog	V-IND.PST.INDF.1.SG	kopog-tam
alvó	1	alvó	N.NOM.SG	alvó
társat	1	társ	N.SG-ACC	társ-at
kelünk	1	kel	N.NOM-PSS1P.SG	kel-ünk
aludtunk	2	alszik	V-IND.PST.INDF.1.PL	alud-tunk
konyha	1	konyha	N.NOM.SG	konyha
tudjanak	1	tud	V-SBJV.PRS.INDF.3.PL	tud-janak
tévedés	1	tévedés	N.NOM.SG	tévedés
tornázzunk	1	tornázik	V-SBJV.PRS.INDF.1.PL	tornáz-junk
tornázunk	1	tornázik	V-IND.PRS.INDF.1.PL	tornáz-unk
tornázni	2	tornázik	V-NFIN	tornáz-ni
gépel	2	gépel	V.IND.PRS.INDF.3.SG	gépel
készít	1	készít	V.IND.PRS.INDF.3.SG	készít
lesztek	2	lesz	V-IND.PRS.INDF.2.PL	lesz-tek
hívja	3	hív	V-IND.PRS.DEF.3.SG	hív-ja
pusziljak	1	puszil	V-SBJV.PRS.INDF.1.SG	puszil-jak
elhúzta	1	elhúz	V-IND.PST.DEF.3.SG	elhúz-ta
leszeded	1	leszed	V-IND.PRS.DEF.2.SG	leszed-ed
bekapcsolod	3	bekapcsol	V-IND.PRS.DEF.2.SG	bekapcsol-od
kikapcsoltad	1	kikapcsol	V-IND.PST.DEF.2.SG	kikapcsol-tad
számítógépet	2	számítógép	N.SG-ACC	számítógép-et
köldöke	1	köldök	N.NOM-PSS3S.SG	köldök-e
mutatta	1	mutat	V-IND.PST.DEF.3.SG	mutat-ta
popó	5	popó	N.NOM.SG	popó
bekapcsoltad	4	bekapcsol	V-IND.PST.DEF.2.SG	bekapcsol-tad
felvesszük	3	felvesz	V-IND.PRS.DEF.1.PL	felvesz-jük
gombja	1	gomb	N.NOM-PSS3S.SG	gomb-ja
zongora	2	zongora	N.NOM.SG	zongora
zongorán	1	zongora	N.SG-ON+ESS	zongora-n
mani	6	mani	N.NOM.SG	mani
repülővel	2	repülő	N.SG-INST	repülő-vel
sakkal	1	sakk	N.SG-INST	sakk-val
játékos	1	játékos	N.NOM.SG	játékos
bontjuk	1	bont	V-IND.PRS.DEF.1.PL	bont-juk
visszaveszed	2	visszavesz	V-IND.PRS.DEF.2.SG	visszavesz-ed
visszaveszi	1	visszavesz	V-IND.PRS.DEF.3.SG.i	visszavesz-i
sakktábláról	1	sakktábla	N.SG-ON+ABL	sakktábla-ról
szőnyegen	1	szőnyeg	N.SG-ON+ESS	szőnyeg-en
pokróc	1	pokróc	N.NOM.SG	pokróc
pénztárgépet	1	pénztárgép	N.SG-ACC	pénztárgép-et
pénztárgép	1	pénztárgép	N.NOM.SG	pénztárgép
pénztárnak	1	pénztár	N.SG-DAT.SG	pénztár-nak
számok	3	száj	N-NOM.PSS1S-PL	száj-m-ok
bugyiban	3	bugyi	N.SG-IN+ESS	bugyi-ban
augusztus	1	augusztus	N.NOM.SG	augusztus
harminc	3	harminc	N.NOM.SG	harminc
megállítottad	1	megállít	V-IND.PST.DEF.2.SG	megállít-ottad
cumiba	1	cumi	N.SG-IN+ALL	cumi-ba
teája	1	tea	N.NOM-PSS3S.SG	tea-ja
üveggel	1	üveg	N.SG-INST	üveg-vel
rakjak	1	rak	V-SBJV.PRS.INDF.1.SG	rak-jak
melegedni	1	melegszik	V-NFIN	meleged-ni
turmixgép	1	turmixgép	N.NOM.SG	turmixgép
mászott	1	mászik	V-IND.PST.INDF.3.SG	mász-ott
körmöm	1	köröm	N.NOM-PSS1S.SG	köröm-öm
anyué	1	anyu	N.SG-PSS4S	anyu-é
körmöd	2	kör	N.SG-NOM.PSS1S-PSS2S	kör-öm-öd
saját	2	saját	ADJ.NOM.SG	saját
körme	6	kör	N.SG-NOM.PSS1S-PSS3S	kör-öm-e
körmei	1	kör	N-NOM.PSS1S-PSS3S.PL	kör-öm-ei
felvetted	1	felvesz	V-IND.PST.DEF.2.SG	felvesz-tted
csönget	6	csönget	V.IND.PRS.INDF.3.SG	csönget
kormánya	1	kormány	N.NOM-PSS3S.SG	kormány-a
vakard	2	vakar	V-SBJV.PRS.DEF.2.SG	vakar-d
ültessünk	1	ültet	V-SBJV.PRS.INDF.1.PL	ültet-jünk
autóra	3	autó	N.SG-ON+ALL	autó-ra
nyitom	1	nyit	V-IND.PRS.DEF.1.SG	nyit-om
dugója	1	dugó	N.NOM-PSS3S.SG	dugó-ja
fogója	1	fogó	N.NOM-PSS3S.SG	fogó-ja
építette	1	épít	V-IND.PST.DEF.3.SG	épít-ette
